¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59204
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54426
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93358
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45626
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00051
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.62439
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59292
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.56419
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59905
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.2056
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.04539
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89064
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.74113
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59671
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.45721
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.50853
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.63732
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.78505
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93798
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.09628
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567496
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086186
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585396
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875108
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27871
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77761
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80289
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25737
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59364
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99387
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53196
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07585
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.69821
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.66666
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.63785
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.71121
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01789
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23681
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07649
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.92161
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.77199
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.62746
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.63932
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.78454
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93487
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.09049
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.25158
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575603
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095506
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.591799
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88193
Ï(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32294
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80342
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95282
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30104
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64162
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05294
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.06693
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02436
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.77528
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.74365
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.71477
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.3568
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40692
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46008
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30695
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14846
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99535
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.71192
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.68781
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93679
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08984
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24827
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41623
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583009
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103941
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598459
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88903
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36613
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82927
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04436
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34316
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68817
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13931
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.12817
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08253
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.85568
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.82396
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.79499
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.27781
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.25363
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23225
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21362
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19776
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.22732
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07588
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.84258
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.09426
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.25014
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41151
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58752
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589713
Á(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.111487
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605378
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896401
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39853
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85515
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13953
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38369
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73326
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19625
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.20723
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15525
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93947
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.90765
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.87861
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36374
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33952
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31808
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.29943
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28354
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.2704
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31299
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00273
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.25713
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41597
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58348
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76478
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595707
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118137
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612554
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904051
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4222
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88105
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25582
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42261
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77699
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2629
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31067
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.26119
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02673
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99481
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96568
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45324
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42895
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40747
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.38879
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.37288
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.35973
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.34934
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.16847
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42559
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58752
·(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76331
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600986
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123882
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619987
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911973
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4459
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90697
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37056
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45988
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86366
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31674
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89491
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.3812
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.11753
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08551
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.05629
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.54637
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52202
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.50049
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.48177
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46584
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45269
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.44231
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33999
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42982
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45528
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9494
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605553
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128728
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627676
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.920172
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46959
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96397
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48359
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52207
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90728
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36913
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96412
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58172
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21194
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.17982
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.24885
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64322
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6188
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59723
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.57847
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.56252
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.51664
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.53899
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.53139
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52656
 (380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5245
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5252
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609399
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132661
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635627
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928643
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4933
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04372
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59476
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6362
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94946
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42002
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02219
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.10027
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64604
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61322
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.69776
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.67897
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.663
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.16852
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.63947
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6319
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62711
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6251
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62588
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612522
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135682
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643832
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937394
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51701
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12227
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67229
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66767
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99015
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46939
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07413
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61029
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85353
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.72019
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.44671
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78336
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76737
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.27019
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74385
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7363
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.73155
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7296
(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.76012
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614923
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137793
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652297
†(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946419
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54071
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19951
(380.59, 14.73, 269.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74247
