¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467284
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7486
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28836
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.78273
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.82576
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.05846
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433717
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649056
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890485
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231457
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609119
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029673
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423746
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72601
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91167
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00955
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11091
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21588
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32459
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43721
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55393
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67492
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07035
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62179
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14947
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73685
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.83851
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.01763
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431128
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646274
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883413
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22145
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598023
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017238
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552602
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827468
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922237
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02035
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12195
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22717
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33613
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44907
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56609
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68736
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91026
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4985
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01459
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61422
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.85415
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.0178
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428541
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64355
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881861
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211168
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586576
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004474
Š(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685431
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838883
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933889
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03227
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13414
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23966
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34894
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46218
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57954
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70114
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82719
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37864
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89827
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4899
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.8727
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.03666
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426033
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640831
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880273
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200604
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574855
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991423
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759347
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851382
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94667
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04536
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14757
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25338
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.363
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47658
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59427
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71626
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84273
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2621
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78862
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36897
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.9145
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.05849
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423568
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639028
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878728
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189795
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56285
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978007
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772684
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865036
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960637
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05965
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16214
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26831
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37831
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49225
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61035
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73274
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85961
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16458
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68183
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25126
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79586
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.08329
(384.13, 6.69, 353.28) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.78199
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421089
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63758
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877153
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178716
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550579
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964257
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78713
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879766
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975728
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07507
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17796
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28452
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39488
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50924
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62776
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76577
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89845
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06968
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57781
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13672
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67923
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.1111
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.51285
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418697
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63611
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875611
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167398
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537967
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950232
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802645
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895644
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991982
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09169
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19496
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30194
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41275
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5438
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68378
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82916
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91876
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00947
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47647
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02523
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56585
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.14192
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.48521
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416325
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634684
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874057
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15582
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525117
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935868
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819308
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912708
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0094
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10953
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21322
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33743
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46899
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60555
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74733
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85255
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94053
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03165
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37776
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91673
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45571
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99215
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.46016
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413954
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633269
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872533
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143984
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512006
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921216
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837057
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930882
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02799
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14545
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26924
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39764
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53091
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66925
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87542
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96387
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05542
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28155
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81114
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34857
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87555
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.43767
ˆ(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411666
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631832
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870974
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131912
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498599
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764984
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855984
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966679
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08327
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20421
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32961
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45973
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59478
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73104
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81397
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8998
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98872
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08076
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18783
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70828
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24447
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76224
(384.13, 6.69, 353.28) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.42621
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409383
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630387
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869433
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127453
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484926
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800126
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910097
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02407
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14221
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26473
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39185
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5237
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66059
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75604
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83942
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92574
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01513
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10761
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2034
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60813
(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14327
