¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85513
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691649
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034163
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404638
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815969
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270315
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777514
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35197
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99683
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73085
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57277
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5467
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69088
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05216
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69015
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75559
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49569
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578414
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816941
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080971
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36499
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670853
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011393
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380049
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78873
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240454
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.74414
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31423
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95394
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68196
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51626
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48073
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6127
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95926
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57761
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61264
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30136
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563343
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800477
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063135
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346059
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65009
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988666
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355534
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761555
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21069
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710862
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2766
Ÿ(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9112
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63329
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46004
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41514
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53502
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86697
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46605
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47094
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11087
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54831
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784034
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045323
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327177
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629365
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965983
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331094
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734447
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181027
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677685
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23909
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86862
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58484
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40411
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34995
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45783
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77538
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35544
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33049
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92286
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533324
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767615
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027544
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308348
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60868
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943354
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306734
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707414
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151469
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644617
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20171
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82621
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53662
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34848
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28516
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38115
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6845
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2458
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19623
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73701
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518382
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751225
¡(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009797
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289575
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588041
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920777
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282455
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680452
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122022
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611661
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16445
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78415
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48864
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29317
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22076
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30498
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59433
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13714
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06612
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55332
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503488
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734863
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992085
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270863
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567647
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898259
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258266
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653574
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092688
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578825
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12734
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74238
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4409
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23817
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15679
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22932
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50489
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02947
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93731
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37179
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.76198
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488644
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718832
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974413
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251681
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547367
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875801
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234168
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626781
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06347
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546111
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09037
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7008
œ(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39341
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18349
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09324
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1542
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41617
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92225
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80982
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19242
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4995
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473853
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702906
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956783
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232547
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527161
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853411
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21016
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600077
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034377
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513525
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05355
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65942
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34617
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12913
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03011
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07961
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32819
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81596
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68362
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01545
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.241
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459115
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687037
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939196
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213464
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50703
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831083
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18625
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573462
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005303
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481069
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01689
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61825
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2992
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07512
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96742
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00556
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24095
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71066
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55874
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84064
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99673
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444396
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671234
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921656
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194436
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486983
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808829
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16244
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546946
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975956
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448749
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980377
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57728
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25249
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02144
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90516
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93205
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15445
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60637
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43516
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66797
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.75979
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429583
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655494
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904166
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175465
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467014
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78665
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138172
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520528
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946732
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416572
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944035
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53653
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20605
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9681
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84334
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8591
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0687
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50306
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31281
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49743
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52843
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414827
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639822
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886727
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156555
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447134
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764548
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113949
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494214
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91763
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384538
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907857
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.496
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15988
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91512
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78177
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78696
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98369
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40076
(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19163
