¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.01363
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.636882
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.769987
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.76306
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.763395
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.893455
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.88996
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390557
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596059
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816212
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.835927
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.937268
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.90717
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.962569
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.999279
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.972386
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.102903
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.069143
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.045411
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34619
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.141027
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.253849
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.245677
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.227062
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.353526
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.336911
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.449891
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.450167
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.436755
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38383
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.553497
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.685437
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.676253
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.810021
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.803035
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.915696
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.934053
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.930518
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401113
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607302
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828316
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.854495
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.974745
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.944462
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.977067
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.037019
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.009957
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.119853
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.107187
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.083304
­(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.375
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.179388
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.276554
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.284551
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.265812
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.392932
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.376204
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.483444
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.490018
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.476511
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56685
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.59383
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.726449
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.717193
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.851649
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.844601
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.098272
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.976268
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.972688
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411742
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618688
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84052
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.892802
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.0137
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.983221
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.991711
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.076245
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.049007
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.136982
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.146728
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.122687
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40417
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.219255
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.299535
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.324953
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.306087
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.433885
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.41704
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.517496
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.531435
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.517828
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57368
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.635745
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.769071
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.759737
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.868156
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.874481
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.881992
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.93132
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.996774
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422438
³(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630171
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852817
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.932599
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.054167
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.023486
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.006498
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.116992
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.089572
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.15429
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.187803
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.163599
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.359891
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.260669
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.322791
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.366921
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.347922
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.476425
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.459457
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.552053
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.574454
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.560744
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.65277
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.65412
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.680621
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.736294
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87718
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.805609
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.812831
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.821233
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.830824
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433256
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641768
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865249
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.97392
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.096185
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.065294
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.035716
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.159301
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.131691
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.171778
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.230451
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.206075
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.380917
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.303668
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.346324
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.410494
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.391356
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.473151
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.468689
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.476267
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.52346
±(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.572391
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.59297
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.594106
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.596445
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.599851
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.604395
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.610082
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.616915
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.624899
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.634041
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4442
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653435
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877809
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.016808
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.139796
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.108686
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.078897
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.203213
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.175405
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.189443
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.274712
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.25016
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.332694
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.322623
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.313669
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.346173
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.387419
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.421454
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.416832
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.413323
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.410922
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.409628
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.409441
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.410359
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.412383
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.415518
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.419762
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.42512
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.431596
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.439194
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.479917
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455185
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665252
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890437
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.061304
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.166117
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.153704
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.123696
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.229168
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.21356
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.199093
²(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.209509
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.243924
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.279765
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.277932
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.268855
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.260882
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.25401
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.248231
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.243542
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.239938
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.237418
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.23598
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.235621
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.236342
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.238144
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.24103
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.293678
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.34971
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28947
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27575
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.26537
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466331
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677119
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903203
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.107454
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.120041
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.101195
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.125991
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.155482
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.175283
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.160721
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.147285
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.134961
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.123743
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.113617
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.10458
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.096626
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.089744
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.083932
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.079186
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.075501
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.072875
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.084435
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.132068
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.183349
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477473
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689083
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916088
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.085692
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.087491
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.068569
¢(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.050798
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.034163
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.018652
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.004252
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.990952
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.978744
(369.41, 6.97, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.967615
