¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1111
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694356
¾(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115336
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580692
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10702
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70137
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3718
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39718
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.40638
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.38572
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.36668
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.34926
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.33343
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.54814
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.89756
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.3379
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.3323
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.32841
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.49153
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.49101
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.4922
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.49511
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.49974
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.93321
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.9531
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179542
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82655
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077648
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349068
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643359
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963391
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312708
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695457
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116527
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58201
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10179
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69547
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4532
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.15195
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.1302
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.11005
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.09149
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.07449
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.05905
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.32058
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.86598
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.40064
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.39505
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.39116
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.55523
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.55474
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.55598
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.55894
·(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.56363
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99964
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.01973
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179961
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827188
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078341
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349812
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644156
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964276
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313681
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696503
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117702
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583294
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10061
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68951
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58348
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.890962
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.869741
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.850078
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.831957
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.815366
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.804553
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.10366
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.8377
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.46579
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.46021
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.45634
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99825
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.00587
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.01881
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.03357
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62998
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.06861
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08893
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594747
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827784
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078995
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350544
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644969
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965162
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314611
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697553
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118862
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584589
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10199
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75447
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7159
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.644461
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.623736
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.604534
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.586835
Ã(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.570627
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.609815
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.896673
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.80859
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.53342
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.52784
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.52398
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.06647
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.07666
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08978
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.10474
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.12154
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.14021
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.16075
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595329
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828409
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079676
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351249
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645723
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96597
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315529
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698543
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119959
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585795
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10339
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86751
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85056
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.621631
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.605433
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45109
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.43666
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.781232
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.555381
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.698995
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.77866
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.51742
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.01159
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.0738
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.1396
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.1501
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.16341
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.17857
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.1956
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.21449
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.23528
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595891
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82901
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080329
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35197
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646495
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966805
µ(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316448
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699575
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121058
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587047
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1659
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98924
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98741
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16832
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98187
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.5164
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.505428
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.551642
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.536886
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.606297
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.74794
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63387
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.90133
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.14947
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.21562
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.22626
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.23978
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.25515
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.2724
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.29154
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31258
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59642
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829601
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080947
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352654
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647239
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967606
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317345
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700525
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12212
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588226
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27151
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11306
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12651
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33081
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90836
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.101265
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.084417
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.068982
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.054949
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.668294
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.71643
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.58832
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.97827
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.22793
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.29454
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.30522
Ä(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.31895
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.33455
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.35204
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.37142
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.39272
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596932
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830183
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08158
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353293
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647951
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968424
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318204
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701469
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123174
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642065
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.223445
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.1827
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.158991
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.136765
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.126977
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.899796
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.883296
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.868181
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.854435
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.732548
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.68417
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.33997
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.09552
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.8367
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.37897
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38705
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.40101
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41684
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.43458
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.45423
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.551782
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596755
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83073
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082176
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353987
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648633
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96918
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319017
(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70237
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.071544
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.018979
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.973314
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.936654
(337.71, 7.47, 333.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.911385
