¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢ (391.05, 14.91, 305.48) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 12.16327
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.439197
õ(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.443746
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.449119
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.455317
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.500408
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661046
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26186
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94734
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68152
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61411
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02872
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86209
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45256
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41566
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383764
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552931
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.562505
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.53869
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.515897
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.494108
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.473305
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.453468
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.434582
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.416633
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.399607
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.383488
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.368262
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.494541
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645407
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24155
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92146
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65195
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59152
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99869
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82834
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6602
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68059
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.49349
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.58991
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.53884
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.380564
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549552
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.612175
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.588134
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.565125
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.543128
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.522126
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.502101
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.483036
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.464915
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.447724
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.431448
ñ(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.416075
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108981
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63007
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22154
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.896
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62298
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56876
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96972
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.3278
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.29711
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.26868
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.28469
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.31013
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.84055
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.82332
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.80953
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.72627
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377446
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546208
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.663599
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.639323
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.61609
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.593878
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.572671
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.552449
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.533196
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.514897
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.497536
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184499
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616349
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097694
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614991
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20177
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87099
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59445
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54579
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9284
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.29935
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.31849
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.33983
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.36338
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.38915
(391.05, 14.91, 305.48) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.80657
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374381
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542953
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.716839
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.692322
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.668855
(391.05, 14.91, 305.48) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.646421
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590538
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852795
Î(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137904
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448912
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789472
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175566
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606393
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086618
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600257
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18233
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84644
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56647
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52258
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81707
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.38006
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.39952
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.42119
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.44508
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.47121
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371387
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539766
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719871
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913009
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120628
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34427
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585945
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847802
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132492
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442991
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78299
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166777
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596636
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075672
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585757
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16317
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82235
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53903
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47814
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70738
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.46381
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.4836
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.50561
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.52986
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.55637
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368479
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536657
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716547
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909441
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116767
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340146
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581475
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842952
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127193
Æ(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437219
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77666
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158109
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587027
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06496
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571562
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14431
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79865
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51208
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39147
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59936
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.55068
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.57081
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.59318
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.61781
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.6447
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365676
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533628
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713315
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905948
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113033
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336108
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577101
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838236
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12205
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431584
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770491
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149607
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57757
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054424
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557656
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12573
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77545
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48564
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3061
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49295
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.64075
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.66124
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.68398
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.709
(391.05, 14.91, 305.48) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.7363
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3629
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530649
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710153
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902601
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109377
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332169
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572862
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833632
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117017
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426122
³(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764496
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141246
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568292
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042305
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544088
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10747
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75265
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4529
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22204
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38855
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62572
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74971
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46595
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3602
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527812
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707081
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899273
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105821
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32835
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568715
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829118
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11214
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420792
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758619
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133048
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559175
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030343
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530729
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09146
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7303
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41061
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16217
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2891
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60146
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9353
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4413
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357589
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524987
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704073
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896039
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102378
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324601
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564689
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824766
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107384
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415595
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752938
(391.05, 14.91, 305.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124981
