¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.255695
ê(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.820462
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.248601
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.399112
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.820097
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.331067
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.845212
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.166482
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.526153
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.931481
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.312275
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.543973
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.792037
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.05821
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.165891
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.165472
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.166275
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.981286
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.59791
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.148226
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.255702
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.351646
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.771071
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.796348
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.822541
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.849676
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.877782
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.95232
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.043581
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.139788
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.241333
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.348652
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.271294
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.259413
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.52831
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.976036
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.473223
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.752884
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.063617
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.410846
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.801335
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.020205
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.233089
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.460435
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.703314
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.701458
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.700753
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.7012
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.464758
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.128216
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.158774
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.158558
ê(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.962065
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.736093
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.758869
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.784387
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.810827
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.844778
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.930421
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.020581
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.115603
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.215871
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.662609
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.282833
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.270918
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.66498
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.141978
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.392579
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.663669
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.964396
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.299842
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.56671
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.751255
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.947537
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.156677
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.290048
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.288032
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.287105
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.287266
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.012117
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.714216
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.379226
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.169784
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.626212
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.777401
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.76037
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.747392
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.773166
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.82436
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.909009
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.998099
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.09197
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.190995
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.472327
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.295077
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.390186
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.80976
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.075974
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.314503
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.577428
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.868646
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.170405
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.331783
í(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.502824
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.68439
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.877439
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.919844
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.91771
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.916606
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.902201
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.612269
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.346623
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.004738
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.181695
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.333741
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.074856
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.053623
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.786467
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.770655
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.804393
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.888073
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.976124
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.068876
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.166696
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.360604
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.308038
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.517469
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.795642
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.007099
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.238883
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.494026
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.776198
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.963454
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.113707
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.272686
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.441141
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.589561
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.586353
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.584132
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.582892
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.515669
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.256539
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.018094
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.672662
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.194303
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.19471
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.009717
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.988746
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.968688
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.814439
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.799136
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.867606
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.954646
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.046312
ì(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.142961
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.334464
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.321724
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.545759
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.734463
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.940283
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.165617
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.413338
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.637595
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.770519
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.910765
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.058925
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.215657
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.287645
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.28442
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.282135
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.280788
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.171133
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.938055
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.722765
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.376221
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.636575
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.208025
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.946955
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.926236
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.90642
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.887488
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.844342
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.847599
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.933657
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.024268
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.558076
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.34893
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.336148
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.491076
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.675024
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.875444
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.094612
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.335245
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.465714
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.590249
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.721465
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.859886
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.006089
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.013036
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.009809
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.00748
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 6.006051
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.862151
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.651303
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.455884
í(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.110015
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.437217
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.222057
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.886463
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.865989
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.846405
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.827695
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.761154
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.876242
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.913148
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.002733
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.069937
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.052627
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.351319
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.43788
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.617262
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.812506
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.025773
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.193316
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.304544
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.421468
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.544508
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.674129
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.766318
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.762236
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.759017
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.756661
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.755166
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.583533
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.391812
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.213572
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.869682
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.254874
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.236818
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.828142
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.807902
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.788542
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.770048
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.677394
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.924687
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.910203
(343.25, 7.29, 364.50) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 3.9817
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.975275
(343.25, 7.29, 364.50) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.978413
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.367253
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.386119
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.561115
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.751395
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.948524
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.048381
(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.153135
é(343.25, 7.29, 364.50) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.263132
