¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22421
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77417
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29153
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75664
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41039
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28495
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06633
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94211
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97427
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28074
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446558
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655176
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87881
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119093
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389086
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695853
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009825
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309066
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65536
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025541
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399565
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835079
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26436
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7681
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29262
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76197
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37697
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29385
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07938
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95162
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97824
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24481
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43811
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646135
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86911
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108664
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377198
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682911
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002913
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301604
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644841
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020092
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392866
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826971
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26234
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76236
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29381
ù(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76805
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34347
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30342
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09326
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96201
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9832
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20954
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429743
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637178
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859503
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098335
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365341
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670004
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996197
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294353
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63445
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014913
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387233
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.819116
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26075
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75694
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29552
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77487
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31345
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31367
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10798
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97259
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75387
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17492
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421459
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628313
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849994
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08811
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353518
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657137
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98815
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287319
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62419
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010007
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381901
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811514
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25957
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75185
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29773
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78245
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31361
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3246
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12354
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9849
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76373
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14093
ü(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412281
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619536
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840582
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077994
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341732
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64431
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974142
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2805
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614064
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004718
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376864
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804169
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25883
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74707
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30046
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79079
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31445
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33622
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13852
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70707
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77465
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10755
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401959
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610849
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831267
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067979
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32998
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631524
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960181
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273892
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604066
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99376
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372121
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797076
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2585
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74262
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3037
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79987
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31596
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35021
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15237
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71756
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78661
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80442
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391669
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602252
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822048
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058072
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318268
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618781
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946268
†(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267499
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594201
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98295
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367676
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79024
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25859
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73849
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30746
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80972
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32149
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36492
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16699
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73162
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63928
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47783
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381407
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593746
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812928
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048272
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306594
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606083
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932407
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261321
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584471
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972287
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363524
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783655
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25784
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73468
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30469
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82031
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33305
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32407
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84374
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60043
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35546
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16461
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8054
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371178
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585332
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803908
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038581
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294964
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593433
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918602
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255357
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574876
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961772
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359674
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777328
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25086
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73119
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30081
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83168
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34545
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28322
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73848
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29553
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89884
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86389
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72783
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360983
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577012
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794989
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028997
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283376
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580832
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90485
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249607
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568501
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951405
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356115
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771254
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24417
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72802
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29729
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8438
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35867
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24235
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46777
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00371
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58335
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43593
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40861
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350821
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568782
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78617
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019521
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271831
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568279
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891154
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244069
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562509
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941185
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35285
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765432
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23775
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72517
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29413
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85669
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37274
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77773
œ(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24991
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72417
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28161
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8854
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10238
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99367
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340697
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777451
(425.17, 9.61, 362.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010156
