¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.812717
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59798
™ (416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10037
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.067
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.1248
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.13317
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.1441
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.15761
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.1737
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.19239
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.2137
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.23763
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.26422
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01206
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450422
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938603
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.311667
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.131222
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.018567
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.944759
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.89257
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.851778
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.840889
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.831344
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.84335
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.871521
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.901204
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.973557
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.049649
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.181269
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.370297
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17198
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64287
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14844
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.17443
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.23276
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.24132
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.25247
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.26622
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.28257
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.30153
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.32313
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.34737
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.37428
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996903
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431126
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883778
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.362012
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.166504
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.053112
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.972875
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.92045
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.875522
˜ (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.864647
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.85512
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.863801
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.892156
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.922028
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.990839
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.067264
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.193363
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.367548
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2156
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68952
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19848
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.2858
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.34466
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.35344
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.36482
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.37881
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.39543
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.41468
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.43658
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.46113
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.48838
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981382
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411444
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8286
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.415066
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.203724
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.089549
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.002586
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.949916
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.900678
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.889818
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.88031
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.885546
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.914097
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.94417
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.009333
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.086113
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.206553
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.365582
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2609
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73795
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25042
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.4012
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.46062
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.46962
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.48125
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.4955
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.5124
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.53194
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.55415
“ (416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.57905
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.60665
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963004
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383103
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773808
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.470902
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.242914
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.127913
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.03392
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.980989
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.929998
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.916423
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.906936
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.908598
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.937358
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.967647
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.02905
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.106212
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.220845
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.376493
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24478
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78818
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30424
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.58076
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.59
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.60188
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.6164
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.63359
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.65344
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.67598
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.70123
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.72919
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941504
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356745
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719457
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.529607
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.284348
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.168246
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.066905
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.013697
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.962441
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.944478
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.935011
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.932974
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.961956
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.992472
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.050001
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.127567
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.236248
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.392448
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9367
œ (416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67932
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36013
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.7052
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.71469
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.72683
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.74164
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.75912
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.7793
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.80219
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.82779
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.85614
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919727
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34995
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699927
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.63057
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.72091
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.684246
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.649175
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.615665
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.583691
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.553226
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.524244
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.496722
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.470637
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.445967
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.422696
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.150199
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.252769
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.409566
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.722792
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35286
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14365
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98236
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.83407
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.84381
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.85623
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.87134
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.88914
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.90966
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.9329
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.95889
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.98764
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898957
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.597738
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.55737
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.518644
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.481527
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.445989
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.411997
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.379522
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.348541
£ (416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.319023
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.290947
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.264289
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.239026
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.215142
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.192615
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.171427
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.151563
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.427851
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.72405
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04161
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79712
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64098
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.96751
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.97752
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.99023
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.00564
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.02378
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.04465
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.06826
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.09464
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.12381
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.409747
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.368935
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.329755
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.29217
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.256149
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.221665
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.188684
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.157178
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.127124
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.098492
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.071264
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.045414
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.020923
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.99777
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.975937
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.955409
(416.84, 13.21, 329.26) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.936167
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.447322
(416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.726158
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87548
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46723
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27241
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.10565
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.11595
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.12896
(416.84, 13.21, 329.26) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.1447
