¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(336.07, 7.19, 370.83) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 13.31315
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.947551
Ë(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32891
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.01156
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.62865
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 12.31125
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.25205
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.2428
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.23509
(336.07, 7.19, 370.83) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 12.21443
(336.07, 7.19, 370.83) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 12.97536
(336.07, 7.19, 370.83) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.02015
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345339
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566442
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80453
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061678
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34012
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642643
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972393
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.782702
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.659629
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.598856
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.576815
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.556023
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.536469
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.571891
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.619607
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.669082
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.769432
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.972124
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32129
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.0116
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.26509
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.45082
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.14337
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.48525
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.47289
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.73395
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.21422
(336.07, 7.19, 370.83) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.77482
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345768
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566863
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805045
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062182
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340689
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64325
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973051
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.828083
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.703724
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.634008
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.611864
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.590978
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.571332
Í(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.60248
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.650654
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.700601
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.793647
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.997666
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.00842
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.30222
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.66664
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.43926
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.27556
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.24591
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.73008
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.71651
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.6166
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346173
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567349
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805514
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06271
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341259
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64385
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973751
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.875493
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.749784
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.670639
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.648388
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.627399
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.60766
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.634312
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.682966
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.733407
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.818787
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.02419
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 10.39641
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.2634
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.01841
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.25478
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.66501
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.87998
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.33476
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.19562
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346581
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567783
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805996
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063231
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341808
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644474
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974405
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.924989
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.797865
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.708777
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.686416
Í(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.665324
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.645486
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.667411
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.716566
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.767522
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.844865
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.051709
(336.07, 7.19, 370.83) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 11.36269
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.31892
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.3944
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.72226
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.40287
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.59794
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.19016
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346992
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568199
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806466
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063776
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342394
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645092
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975074
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.976632
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.848022
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.74846
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.725983
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.704782
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.684841
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.701801
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.751479
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.802975
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.871895
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.080239
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28445
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.25395
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.33313
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.97951
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 15.05396
(336.07, 7.19, 370.83) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.59671
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14298
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.18623
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347409
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56865
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806949
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064259
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342959
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645704
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975728
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.030487
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.900316
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.789723
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.767125
Ë(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.745811
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.725764
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.737507
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.787731
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.83979
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.899893
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.109794
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.35194
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.25153
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.88807
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.3984
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.3977
(336.07, 7.19, 370.83) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.62007
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59948
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.22171
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347829
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569111
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80742
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064796
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343503
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646311
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976397
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.086621
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.954815
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.832601
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.80988
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.788448
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.768291
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.774558
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.825352
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.877997
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.932548
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.140391
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.751847
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.28831
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.23676
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 11.22605
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.96954
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 15.35688
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29378
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.18604
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.98917
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348226
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569552
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807906
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065301
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344056
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646915
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977082
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.145106
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.011586
Î(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.88353
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.854287
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.832734
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.812461
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.81298
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.864369
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.917627
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.972808
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.172046
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27056
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.952045
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.0737
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.22509
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.58833
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.60079
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.61486
(336.07, 7.19, 370.83) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 10.19129
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.77025
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.8765
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348656
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570003
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80838
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065831
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344618
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647514
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977724
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.206018
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.070702
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.94094
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.900388
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.878709
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.858316
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.852805
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.904812
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.958708
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.01455
(336.07, 7.19, 370.83) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.204776
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2685
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 9.739841
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 10.68464
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.9897
(336.07, 7.19, 370.83) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.89179
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.32271
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.73006
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.57176
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.56465
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.67389
(336.07, 7.19, 370.83) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.95552
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349034
(336.07, 7.19, 370.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570404
