¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33776
ğ(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80922
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7918
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7778
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76721
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74807
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74429
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74391
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74691
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435841
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80166
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19451
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63651
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13451
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70312
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34872
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.93915
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.90674
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.87628
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.84773
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.82109
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.79632
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.7734
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.75233
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.73308
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.71564
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.69999
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.68613
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.67404
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.15749
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99537
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.97786
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9638
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.95319
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93394
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93019
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.92986
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460193
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826226
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221384
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674587
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17685
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74898
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40045
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.97861
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.94612
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.91557
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.88695
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.86024
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.8354
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.81243
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.79131
ğ(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.77201
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.75453
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.73885
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.72497
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.71285
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.20159
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18807
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17047
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15635
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1457
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12636
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12263
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12235
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.12552
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484331
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850643
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2553
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712637
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21906
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79462
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45196
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.02011
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.98752
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.9569
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.9282
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.90141
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.87651
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.85348
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.8323
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.81296
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.79544
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.77973
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.76581
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.75368
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.24471
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38754
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36985
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35567
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34498
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32553
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32183
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32161
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32487
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508333
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874887
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289573
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75054
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26119
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84006
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50334
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06369
ü(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.03101
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.00029
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.97151
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.94465
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.91968
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.89659
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.87535
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.85596
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.8384
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.82265
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.8087
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.79654
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.28682
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.59401
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.57623
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.56198
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55127
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53171
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52803
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52788
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53123
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531364
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902571
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323742
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788291
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30322
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88535
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55453
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.10939
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.07661
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.04579
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.01692
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.98998
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.96494
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.94178
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.92049
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.90105
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.88344
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.86765
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.85367
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.84149
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.32788
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.80774
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.77736
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76306
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75232
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553293
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933426
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35778
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825966
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34514
ö(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93039
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60544
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.15723
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.12434
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.09343
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06448
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.03745
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.01233
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.98911
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.96775
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.94826
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.9306
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.91477
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.90076
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.88855
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.36787
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02899
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.99839
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.98403
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97326
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18374
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57513
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964197
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39164
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863478
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38686
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97519
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65703
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.20726
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.17427
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.14325
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.1142
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.08709
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06189
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.0386
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.01718
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.99762
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.97992
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.96405
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.95
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.93777
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.40675
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.25803
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.22722
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.21279
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20199
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1948
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602965
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994752
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425385
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900853
ø(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42847
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01973
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72178
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.25953
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.22641
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.1953
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.16615
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.13894
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.11367
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.09029
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06881
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.0492
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.03144
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.01553
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.00145
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 11.98919
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.44449
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49516
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46412
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44963
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.43879
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7077
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630692
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025167
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458939
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938034
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46989
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06392
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78642
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.31407
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.28083
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.24961
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.22035
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.19306
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.1677
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.14425
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.12269
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.10302
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.08521
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.06926
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.05514
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.04285
(378.62, 15.12, 300.97) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 12.48107
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7407
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70943
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69486
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.684
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67683
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658259
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055454
(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492297
õ(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975
