¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ (392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785171
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960368
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345075
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770227
¹ (392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243088
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773599
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39036
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10458
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90693
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85275
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88489
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0868
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.25311
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.58596
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.56443
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.54499
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.19176
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.18216
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.17483
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.82668
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.14757
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.1439
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.14249
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.14334
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835853
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028717
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238847
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474568
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722155
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990489
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282304
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600712
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949438
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333039
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759213
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23282
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762109
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37594
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08806
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88228
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8212
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.59538
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.57455
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.5558
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.4664
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.44511
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 13.43248
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.45106
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.44133
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.43391
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.09692
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.24056
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.23686
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.23543
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.23628
ì(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832276
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024873
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233889
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467531
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714516
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982188
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273259
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590812
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940021
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324763
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750077
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222631
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750655
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36152
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07157
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85782
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78974
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78525
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.891
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61678
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.76558
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.74859
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.73399
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.72176
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.71188
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.70437
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.37903
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.337
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.33327
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.33183
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.33267
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828764
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02107
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228967
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460473
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706918
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973933
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265014
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583555
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932558
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316557
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74099
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212524
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739331
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34715
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0551
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83358
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75847
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73717
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79665
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5129
¥ (392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.04904
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.03178
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.01695
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.00454
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.99453
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.98691
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.67375
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.43699
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.43322
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.43176
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.43261
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82526
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017357
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224006
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453501
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699552
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967478
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258863
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576804
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925199
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308414
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731958
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202427
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728059
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33281
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03865
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80947
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72732
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6897
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7046
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41159
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.34535
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.32782
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.31275
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.30015
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.28999
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.28228
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.98185
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.54062
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.53682
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.53535
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.53619
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821819
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01365
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21953
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447637
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694393
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961867
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252733
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57015
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917838
› (392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3003
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722993
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192458
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716861
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31848
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02231
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78562
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69636
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64284
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61475
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31276
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.65535
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.63753
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.62222
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.60942
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.59911
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.59129
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.68018
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.64801
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.64418
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 15.64268
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.49199
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818408
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009999
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215611
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442877
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689242
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95628
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246636
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56351
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910542
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292267
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714076
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182512
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705765
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3042
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00596
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76194
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66525
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59658
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52711
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21644
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 18.0127
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.96178
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.94622
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.93321
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.92275
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 16.91482
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.64167
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 19.31778
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.61708
 (392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.61538
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.61631
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815054
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0064
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211744
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438172
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684148
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950727
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240617
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556902
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903298
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284291
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705203
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17268
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694705
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28994
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98647
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73845
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62568
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55089
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44161
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14223
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.87214
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.30156
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.28573
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.27251
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.26189
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.25385
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.33518
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 19.17306
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.74588
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.74416
(392.46, 14.82, 305.53) (426.17, 13.82, 303.44) (8.74, 12.69, 16.21) Truck 17.74509
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811747
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00286
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207931
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433489
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679058
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945212
(392.46, 14.82, 305.53) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 7.127643
(392.46, 14.82, 305.53) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 7.173203
(392.46, 14.82, 305.53) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 7.220435
(392.46, 14.82, 305.53) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 7.269383
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696433
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162889
(392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68379
