¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.36102
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28907
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478022
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678185
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89057
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118743
Ó(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374689
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648637
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942493
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258449
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34125
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.70549
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.68543
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.66503
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.6463
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.62921
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.61376
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.59994
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.58773
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.57712
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.56811
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.56069
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.55486
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.55061
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.54793
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.54683
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88695
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080667
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288568
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512169
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753326
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01701
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304979
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495786
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696976
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912686
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154507
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412864
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68945
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986237
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305458
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37988
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.76279
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.74272
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.7222
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.70335
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.68616
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.67061
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.6567
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.64441
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.63373
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.62466
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.61719
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.61131
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.60702
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.60431
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.60319
É(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892235
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086329
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294639
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51871
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760383
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021734
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309676
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514082
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718208
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947027
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191074
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451889
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731211
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031021
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353594
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43241
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.82235
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80225
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.7816
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.76263
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.74533
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72968
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.71568
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.70331
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.69256
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.68342
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.67589
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.66997
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.66564
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.6629
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.66176
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897541
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092053
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300778
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525327
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767513
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029452
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314435
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534379
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751212
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982109
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228456
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491823
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773935
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076841
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402868
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48454
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.88421
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.86408
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.8433
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.8242
Ê(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80679
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.79104
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.77694
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.76448
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.75365
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.74445
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.73686
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.73089
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72652
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72376
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72259
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902936
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097816
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306951
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531984
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77472
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037273
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322112
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566109
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784908
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017969
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266682
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532643
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817629
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123729
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453325
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53625
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.94842
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.54731
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.53545
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.71077
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.13179
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.88423
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.09896
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.9862
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.94322
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93098
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92203
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91634
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91393
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908355
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103623
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313222
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538724
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781981
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045147
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29864
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550508
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819335
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054599
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305744
¶(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574392
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862349
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171718
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504975
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58755
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.01506
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.56197
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.55276
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.73151
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.15708
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.91576
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.13936
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.03982
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913842
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1095
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319519
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545522
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789323
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046763
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271577
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513724
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802356
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092041
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345671
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61705
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908051
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220818
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557816
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63836
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.08418
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.5768
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.57027
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.75251
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.1827
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.94772
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.18032
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.0942
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919359
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115424
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325882
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552382
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796727
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021864
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244968
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483899
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763178
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072775
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386469
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66069
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954794
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271023
¶(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611909
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68869
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.15586
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.59181
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.588
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.77375
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.20864
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.98008
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.22183
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.14935
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924933
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121385
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332314
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559293
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790096
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997386
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218841
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455898
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724586
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030929
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363892
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70525
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002586
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322383
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667239
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71394
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.23016
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.60699
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.60593
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.79526
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.2349
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.01286
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.26389
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.20527
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930556
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127408
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338789
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566257
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767517
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973332
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193131
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428405
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68659
(380.80, 14.22, 267.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989766
