¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.79709
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3975
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0351
è(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74784
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46174
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27019
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2447
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41059
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23456
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24114
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99915
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06891
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847954
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047516
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260347
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489044
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736125
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476906
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787518
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12626
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495461
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894571
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334454
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827931
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39408
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03127
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74754
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46544
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27434
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24229
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43754
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15241
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13798
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91619
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20443
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846874
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046174
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258461
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487009
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733924
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472644
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78287
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121241
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49162
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893732
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333565
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824923
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39075
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02743
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73804
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46937
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27884
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24006
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43785
Ş(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07086
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05644
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75315
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34397
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845809
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044529
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256604
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485005
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731758
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999115
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778269
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116209
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486155
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89284
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332727
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82198
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38744
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02108
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72737
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47039
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28367
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23805
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43549
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98986
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98496
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59179
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41016
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844762
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042907
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254775
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483032
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729621
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996798
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773766
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111265
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480707
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886831
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33195
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819069
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38417
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01174
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71679
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4654
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28888
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23625
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43336
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90944
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91418
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4321
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43519
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843728
Î(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041241
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252972
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481088
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72752
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994518
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283075
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106349
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475347
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880903
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328695
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818158
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38007
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00258
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70639
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46066
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2913
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23465
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43145
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89414
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84419
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27413
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4624
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842417
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039592
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251198
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479175
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725449
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992272
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280106
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101484
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469988
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875053
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322206
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817473
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37199
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99347
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69603
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45619
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28618
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23323
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42981
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88536
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77491
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11779
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50042
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840975
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037969
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249454
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477293
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723414
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990016
Ê(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277186
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589721
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464738
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869251
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315794
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811244
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36398
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9845
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68584
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45198
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28137
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23342
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42842
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87673
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70644
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96317
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66614
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839557
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036374
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247737
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475441
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721412
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987713
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274316
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58659
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459526
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86351
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309429
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804202
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35609
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97556
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67576
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.448
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27691
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23691
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42724
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86824
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58845
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82581
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83611
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838161
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034805
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24605
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47362
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719444
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985145
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271498
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583513
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924742
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857813
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303163
Ñ(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797225
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34829
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96679
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66576
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44434
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27271
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2407
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42631
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85984
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49803
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74211
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88983
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836788
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033263
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24439
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471831
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71751
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982599
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268731
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580493
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921432
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852224
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296951
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790297
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34057
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95809
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65592
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44092
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27021
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24481
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42562
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85164
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40918
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62795
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94219
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835376
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031748
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242762
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470076
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715608
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980102
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266015
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577529
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918186
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846649
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290818
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783468
(374.85, 7.36, 353.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33292
