¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966551
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176264
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82776
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081846
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3567
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654935
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979654
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334387
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723549
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152196
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626692
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15469
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74567
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41147
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15789
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9921
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88949
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89811
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80727
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05434
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.63204
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.607
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.58479
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.56541
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.54883
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.53504
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.52404
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.51581
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.51036
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.50767
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77393
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969218
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179133
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829796
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08406
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359088
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657562
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982471
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337491
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726952
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155961
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630859
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15935
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75087
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41735
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15878
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99315
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90205
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86078
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74543
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95429
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.82543
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.80007
©(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.77758
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.75793
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.74113
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.72714
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.71597
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.70761
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.70204
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.69926
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776437
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971909
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18203
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831893
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086308
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361533
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660186
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985378
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340656
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730428
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15982
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635149
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16411
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7562
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42341
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1599
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99442
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91499
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8245
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70467
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85621
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.02574
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00006
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.97727
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.95736
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94032
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92613
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.91478
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.90627
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.90058
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.89771
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778966
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974626
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184952
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834029
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088613
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364037
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662952
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988348
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343935
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733994
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163773
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639518
°(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16899
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76169
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42886
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16121
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9959
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92844
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7893
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66506
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76007
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.23328
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.20725
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18415
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.16396
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.14667
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.13227
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.12074
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.11207
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.10626
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.10331
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781519
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977365
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187901
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836228
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366598
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66572
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991369
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347236
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737617
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167784
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643975
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17399
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7673
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4302
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16271
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99766
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94233
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75513
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6267
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66584
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.44833
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42195
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39852
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37805
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.3605
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.34587
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.33415
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32532
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31939
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31633
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784094
š(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98013
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602193
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83847
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093425
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369241
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668572
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994482
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350639
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741383
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171915
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648581
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17909
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77304
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43171
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16447
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99966
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94794
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72198
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58948
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57346
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02547
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64446
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.62071
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.59993
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.58212
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56726
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55533
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.54634
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.54026
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53711
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786691
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982917
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604314
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840755
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095871
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371925
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671489
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997687
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354127
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745207
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176127
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653255
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18432
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77889
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43345
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16641
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00191
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94651
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74551
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60604
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60659
­(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02328
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.87515
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.85105
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.82996
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.81186
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.79676
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.78462
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.77546
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.76924
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.76598
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789309
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985728
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606465
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843106
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098401
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374652
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674452
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000906
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357658
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749112
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180425
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658022
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18965
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7849
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43538
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16858
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00439
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93627
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77999
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64468
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76073
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10496
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.11437
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0899
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06848
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0501
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.03474
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02238
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01303
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00667
(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00331
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791948
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988561
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608688
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845484
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100975
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377444
(330.80, 7.50, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677464
