¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91283
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204064
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499557
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818517
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16636
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548113
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966401
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404878
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915412
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4756
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11316
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84465
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69162
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54814
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43219
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9168
(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35382
(344.79, 6.79, 312.10) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.777
(344.79, 6.79, 312.10) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.83826
(344.79, 6.79, 312.10) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 23.23349
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016228
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267262
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538065
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749681
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965712
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202218
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488558
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797011
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.133496
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.114068
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.095936
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.079089
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.063514
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.049198
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.036128
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.114994
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.104271
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.094786
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.086528
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.096031
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.089478
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.143608
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.60385
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.4739
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.406986
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.606494
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.883546
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.849086
Ë(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.816327
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.78524
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.7558
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01297
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263713
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528992
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731527
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946486
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174984
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43681
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.024599
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.004101
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.984896
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.966971
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.950308
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.934898
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.920727
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.907785
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.985308
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.974675
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.965259
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.957051
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.526109
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.519879
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.514929
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.517776
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.515371
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.514238
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.514379
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.515788
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.939212
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.905865
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.87421
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.84422
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009634
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260137
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512185
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713746
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927642
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154963
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396999
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.900161
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.8799
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.860914
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.843187
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.826704
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.811455
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.797427
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.784609
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.802887
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.850301
Ó(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.840954
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.906511
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.392887
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.386671
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.381717
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.56354
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.555766
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.549281
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.544079
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.540158
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.537516
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.536147
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.536053
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.537233
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006325
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256548
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495734
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696342
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909185
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135365
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376172
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.780653
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.760622
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.741848
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.724315
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.708007
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.692914
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.679025
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.666328
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.741333
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.730875
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.721597
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.92775
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.264973
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.258774
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.253816
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.646688
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.638839
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.63229
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.627039
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.623079
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.620411
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.619028
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.618934
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.620126
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002965
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252944
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479687
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679334
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891146
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116222
Û(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355813
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.762473
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.646012
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.627443
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.610097
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.593959
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.579021
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.613856
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.638054
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.626512
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.61614
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.606931
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.948896
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.142087
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.135907
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.151309
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.732783
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.724855
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.718241
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.712937
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.708939
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.706244
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.704848
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.704751
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.705956
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999577
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249325
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463984
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662704
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873517
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097539
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335887
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.863557
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.712906
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.632536
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.610436
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.589592
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.622191
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.621116
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.587072
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.554457
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.523237
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.496716
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.969942
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.023979
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.017819
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.1963
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.19246
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.310832
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.807247
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.80189
Ì(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.79785
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.795127
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.793717
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.793621
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.794836
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996172
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245663
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448632
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646455
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856306
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079216
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316438
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.968919
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.814574
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.712428
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.690096
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.669034
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.691737
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.702922
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.668334
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.635189
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.603459
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.573118
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.917733
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.910402
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.904263
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.254503
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.237209
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.906186
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.899434
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.894021
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.889939
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.887187
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.885762
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.885665
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.886893
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992778
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241996
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433599
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630558
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83945
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06135
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297457
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549092
(343.52, 6.82, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817838
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.795182
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.772613
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.751324
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.763536
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.787717
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.75256
Ë(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.718863
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.6866
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.655745
(343.52, 6.82, 311.99) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.808433
