¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(350.73, 8.74, 314.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.77428
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.910229
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.027999
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.153721
ı(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.288206
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839663
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008815
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191002
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387816
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600969
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832608
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085171
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361579
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665354
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000687
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372733
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78769
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253557
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780008
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18126
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544782
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937809
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36618
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83483
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97489
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96846
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09866
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88826
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.62084
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.66202
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.7066
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.75462
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.894074
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.010784
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.135341
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.268541
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816638
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984069
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164347
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358987
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569727
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79863
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048079
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320965
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620656
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95129
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317774
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726347
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184525
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701811
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11503
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471272
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857999
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27931
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73988
ü(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80316
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7095
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76652
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44685
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.03796
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.08081
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.12714
(350.73, 8.74, 314.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.17698
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.878122
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.993789
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.117201
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.249138
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793917
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959668
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138039
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330592
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538942
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765193
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011621
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281019
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576736
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902745
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263946
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66621
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116921
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625318
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044279
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399727
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780428
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1949
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64763
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63608
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23669
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44769
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02554
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.44497
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.49544
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.54951
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.60723
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.86237
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.977013
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.099301
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.229998
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77156
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935593
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112148
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30261
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508651
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732266
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975735
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241781
„(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5336
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855156
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211099
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607262
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050728
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550453
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967888
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330034
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704971
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11283
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55808
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47346
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73654
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14142
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62298
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.94645
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.99929
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.05582
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.11609
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.846819
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.960455
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.081637
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.211118
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749479
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911899
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086647
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275054
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478823
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699919
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940436
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203146
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491205
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808403
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159285
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549475
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985913
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47727
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893539
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249435
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631595
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03308
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47112
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31513
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26696
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84712
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23808
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42379
(350.73, 8.74, 314.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.5298
(350.73, 8.74, 314.06) (314.37, 0.43, 305.00) (1.42, 1.43, 1.38) Tools 23.51814
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.4542
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.831466
î(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.944113
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.064209
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.192494
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.329808
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.888526
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061462
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247898
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449496
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66802
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905736
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165251
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449567
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762496
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108417
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492835
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922428
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405645
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821164
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17108
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551385
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955565
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38662
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16098
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9701
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56407
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8697
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92478
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.3743
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.33789
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.30507
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.816311
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927986
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.047015
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.174127
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310146
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865483
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036702
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22121
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420592
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636649
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871613
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127936
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408684
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717445
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058549
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437303
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860299
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33558
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750747
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094832
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468606
ó(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87594
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30462
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01085
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60657
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29175
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51691
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4498
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.22961
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.19365
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.16124
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.801353
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912072
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.030054
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.156013
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.290762
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842783
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012301
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194899
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392125
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605842
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838058
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091286
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368509
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673209
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009604
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382892
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79939
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267004
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682144
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020674
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388137
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788357
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22494
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86463
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26364
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02958
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17882
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99728
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.09013
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.0546
(350.73, 8.74, 314.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.02261
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.786591
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.896372
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.013325
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138152
(350.73, 8.74, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.271652
