¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(323.94, 7.70, 372.33) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.32591
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224662
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444416
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681311
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937337
•(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210126
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503027
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821974
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170496
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554333
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981405
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367181
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658314
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972885
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31169
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67599
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06868
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94607
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.28681
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.26485
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.43293
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99401
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.4006
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.3758
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.35454
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.33679
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.37045
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.35923
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484413
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651083
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829086
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019601
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223952
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443685
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680499
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936482
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207838
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500547
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819228
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168981
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556328
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983575
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34004
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629416
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938844
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27528
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6369
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02662
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19805
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.11819
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.0966
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.35591
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98576
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.08974
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.01188
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.99115
—(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.93661
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.12156
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.98088
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483968
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650621
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828578
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019087
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223395
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443047
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679831
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935731
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205687
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498239
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818176
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171002
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558511
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986026
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313821
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601481
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908994
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59905
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98589
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4574
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.02122
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.00066
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.35202
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9789
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87516
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.0369
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.88153
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.03849
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.62441
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.61757
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483635
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650229
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828176
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018656
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222941
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442559
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67931
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934346
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203752
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497518
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820217
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173247
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561004
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988754
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288479
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574505
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880217
œ(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20766
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56244
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94649
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54956
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.18369
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.1628
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.34893
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97343
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86808
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.68955
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.67284
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.27506
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.366
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483373
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649976
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827907
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018336
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222576
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442205
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678882
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932749
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203304
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499566
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822485
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175731
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563729
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991751
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264048
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548469
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85243
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17798
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52736
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90843
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43166
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.35229
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.33104
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.34661
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96936
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86281
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.91231
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.89314
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.87728
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.45155
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.47174
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483176
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649792
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827693
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0181
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222363
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441961
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678625
Œ(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932461
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205387
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50182
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824939
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178403
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566672
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975168
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240458
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523361
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825661
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14935
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4967
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87167
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31499
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.52732
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.50569
(323.94, 7.70, 372.33) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.48615
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96668
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.62531
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.60333
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.58461
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.56913
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.5569
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.68178
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483111
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6497
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827584
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018012
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222268
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441827
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678514
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934309
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207617
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504251
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827594
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181341
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569901
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953787
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217755
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499225
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799885
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12181
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46721
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83869
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19954
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38492
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88042
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70105
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96539
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.3276
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.30608
‰(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.28778
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.27269
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.26078
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.35253
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483099
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649701
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827609
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018022
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222261
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441854
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678523
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934337
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210034
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506904
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830478
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184497
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573366
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93324
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195941
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475981
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775115
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09533
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43885
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88193
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08534
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37633
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88047
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70113
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96549
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.19069
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.02
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.00211
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.98941
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.25198
(323.94, 7.70, 372.33) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.25275
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483218
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649794
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827728
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018116
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222396
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441979
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678652
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93451
(323.94, 7.70, 372.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211811
