¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.728785
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.427884
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.419269
 (416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.434236
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.450378
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.471555
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.525671
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.581717
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.652214
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.764988
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.890166
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.129074
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4516
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65925
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9871
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58991
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.43843
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.51027
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.52632
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.54531
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.56726
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.59219
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.62012
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.65106
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.68505
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.056034
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.05955
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.726792
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.643308
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.577106
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.522765
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.501302
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.481075
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.467165
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.482476
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.49897
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.516662
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.570419
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.627246
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.692382
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.806441
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.925134
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.16189
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37002
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57504
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09156
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70375
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.14602
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.1429
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.14249
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.14479
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.75661
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.78209
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.81059
  (416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.84214
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.87676
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.107197
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.110999
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.19035
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.707786
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.640715
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.578072
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.556489
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.536153
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.517043
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.532367
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.549229
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.567298
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.616662
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.674304
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.733987
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.849251
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.969347
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.195748
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29107
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6291
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19893
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82083
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.10283
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.11556
(416.70, 13.20, 329.37) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 18.13103
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.91183
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.95265
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.9787
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.0078
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.03999
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.07528
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.160039
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.164139
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.17224
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.774669
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.706691
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.641021
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.613624
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.593171
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.573956
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.583958
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.601204
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.619668
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.664442
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.72293
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.783489
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.893448
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.015001
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.230668
Ÿ (416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2147
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73061
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30933
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94128
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.60301
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.59986
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.59934
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.60145
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.15565
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.1823
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.21203
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.24488
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.28086
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.214613
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.219028
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.224379
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.844045
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.775118
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.708534
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.672765
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.652194
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.63287
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.637297
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.654942
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.673818
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.713796
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.773165
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.834635
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.939066
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.062132
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.266665
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29501
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83495
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42281
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06521
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.58818
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.60114
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.61675
(416.70, 13.20, 329.37) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.63502
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.36588
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.39315
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.42355
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.45709
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.4938
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.270983
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.275726
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.281416
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.917971
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.84609
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.77855
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.733978
  (416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.713287
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.69385
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.692433
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.710497
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.729803
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.764767
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.825053
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.88747
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.986138
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.110775
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.30376
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.782898
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72688
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36593
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06972
(416.70, 13.20, 329.37) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 18.21996
(416.70, 13.20, 329.37) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 18.2337
(416.70, 13.20, 329.37) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 18.25019
(416.70, 13.20, 329.37) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 18.26944
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.58364
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.61156
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.64264
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.67691
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.71439
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.329208
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.334297
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.340343
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.431448
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.919697
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.851161
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.797332
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.776514
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.756963
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.749422
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.767923
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.787677
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.817399
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.878639
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.942042
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.034698
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.160969
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.34197
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.743063
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56184
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18502
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87054
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.81929
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.81605
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.81546
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.78379
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.80923
¨ (416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.83784
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.86964
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.90467
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.94295
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.389355
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.394809
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.401228
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.410554
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.996046
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.926467
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.862896
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.841951
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.822281
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.808318
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.827274
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.847497
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.871735
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.933969
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.998398
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.084786
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.212749
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.381317
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.703232
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46683
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00983
(416.70, 13.20, 329.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67789
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.75232
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.74904
(416.70, 13.20, 329.37) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.74841
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.01686
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.04297
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.0723
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.10486
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.14069
(416.70, 13.20, 329.37) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.17981
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.451497
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.457332
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.464143
(416.70, 13.20, 329.37) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.471936
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.075239
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.004573
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.936309
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.909672
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.889881
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.87136
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.888615
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.909327
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.931335
(416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.991097
