¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36692
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.183049
û(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.48353
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.06371
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.840284
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.036794
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.032323
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.028907
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.026541
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.025226
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.02496
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.025742
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.027574
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116561
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324903
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549003
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789274
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044987
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325269
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629914
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.489147
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.459493
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.431706
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.405226
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.3818
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.363603
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.347017
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.336734
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.231826
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.218511
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.206318
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.19524
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.185266
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.490693
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.06619
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.851717
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.038967
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.034495
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.031077
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.028712
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.027396
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.02713
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.027913
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.029745
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113138
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321281
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545083
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78365
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038042
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31771
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621713
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953294
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.470645
‹ (394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.442807
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.416281
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.394504
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.376275
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.359234
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.347515
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.235135
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.221814
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.209618
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.198534
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.188556
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.49775
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.069871
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.047723
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.042191
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.037717
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.034299
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.031932
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.030617
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.030351
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.031135
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.032968
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109774
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317657
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541168
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778115
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031139
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310208
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613531
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94434
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306551
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704702
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.428493
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.408355
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.390095
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.373023
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.359414
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.239527
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.226199
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.213995
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.202906
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.192921
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.504699
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.074761
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.052005
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.04647
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.041995
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.038574
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.036207
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.03489
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.034626
á(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.03541
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.037245
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106409
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314037
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5373
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77264
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024268
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302743
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605422
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935491
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296855
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693996
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11246
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544732
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04426
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60436
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21662
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.245005
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.231667
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.219453
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.208357
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.198366
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.511536
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.080867
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.057344
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.051807
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.047328
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.043906
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.041538
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.040222
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.039957
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.040741
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.04258
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103082
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310467
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533442
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767213
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017437
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295341
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597393
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926697
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287184
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683374
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105717
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537296
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03866
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59814
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23633
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.251571
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.238222
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.225999
ñ(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.214892
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.204894
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.097228
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.088184
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.063747
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.058204
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.053722
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.050299
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.047929
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.046611
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.046347
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.047135
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.048975
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099771
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306926
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529639
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761897
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010677
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287996
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589365
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917973
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277617
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672813
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099134
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53178
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03326
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5921
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22701
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96975
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.150725
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.137325
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.127589
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.116064
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.105778
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.07783
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.071217
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.06567
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.061184
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.057757
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.055385
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.054068
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.053804
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.054593
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.056436
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096474
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303395
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525814
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756608
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004967
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280706
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581429
é(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909304
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268114
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662364
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09278
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527079
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.028
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58349
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21783
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9593
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.16012
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.146981
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.137395
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.125856
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.11556
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.08638
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.07976
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.074206
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.069716
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.066286
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.063913
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.062595
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.062332
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.063124
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.064969
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093245
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299899
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521377
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751404
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999352
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273451
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573563
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900715
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258671
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651967
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086046
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522491
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02293
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56795
(394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20883
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.18633
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.170757
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.157873
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.148439
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.136886
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.126576
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.09601
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.089381
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.083822
(394.54, 13.85, 248.02) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.079327
