¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02471
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.19311
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.49755
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.67158
æ(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.72902
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.65149
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.06239
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.0522
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.6128
(411.41, 14.49, 245.85) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.31465
(411.41, 14.49, 245.85) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.25642
(411.41, 14.49, 245.85) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.28649
(411.41, 14.49, 245.85) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.3829
(411.41, 14.49, 245.85) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.60933
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562119
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802275
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061781
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332544
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623547
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939865
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284861
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651449
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04437
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476126
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926142
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4157
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97872
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51063
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06062
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70631
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4862
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.07913
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.05621
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.03545
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.01684
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.00037
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.98602
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.97378
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.28406
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.88637
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.09059
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.08641
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.08449
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.08482
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.0874
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560147
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800141
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059476
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330596
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621431
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937553
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282333
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649433
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042147
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473679
í(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92631
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43486
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00004
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53308
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08532
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72517
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54077
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.25963
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.01452
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.94964
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.93115
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.94016
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.06366
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.24626
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.59647
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.09242
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.3241
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.42598
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.41689
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.29352
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.0279
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558128
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797957
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057105
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328609
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619305
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935229
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279788
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647462
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039974
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47132
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943751
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4542
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02158
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55607
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11063
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65471
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59624
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.72184
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.42898
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.29124
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.22634
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.28127
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.38928
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.58081
(411.41, 14.49, 245.85) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.92485
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.44116
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.69995
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.81524
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.8092
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.67881
Ü(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.39363
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556046
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795721
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054676
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326661
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617172
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932907
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277247
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645526
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037878
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468983
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957039
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47372
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04336
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57964
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12087
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58426
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65256
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.28662
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.26335
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.24228
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.22339
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.20666
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.1921
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.17967
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.26369
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.80859
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.09709
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.22712
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.22448
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.08647
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.77994
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553939
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793468
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052209
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324679
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615031
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930571
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274727
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643658
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03582
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466743
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926588
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49344
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06534
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60375
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11179
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54883
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70977
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.20711
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.3563
î(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.52224
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.57973
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.52359
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.33913
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.10073
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.0905
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.19615
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.51726
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.66356
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.66473
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.51842
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.18851
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551773
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791126
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049716
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322698
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612887
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928239
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272161
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641857
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033829
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464544
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89602
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51335
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08756
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62843
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10358
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53999
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76789
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.38807
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.69913
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.89085
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.96958
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.94291
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.78208
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.40801
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.01457
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.60547
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.96244
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.12672
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.13217
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.97677
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.62125
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549596
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78877
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047159
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320699
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610718
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925903
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269608
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640093
à(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031909
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462423
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872895
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53347
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10998
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6537
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0962
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53206
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77387
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 14.6824
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.03389
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.2626
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.38311
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.38961
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.25587
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.70223
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 13.94153
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 13.93349
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.08028
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547363
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786369
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044544
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318716
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608571
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923551
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267054
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638382
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030012
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454933
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859803
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51573
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13264
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6795
(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0897
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.41
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.28506
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.23399
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.18687
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.19683
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.20848
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.27555
(411.41, 14.49, 245.85) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.35009
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 15.35278
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 13.8713
(411.41, 14.49, 245.85) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 13.8633
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.5118
(411.41, 14.49, 245.85) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.5062
