¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30056
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987925
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57597
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51974
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66525
Ö(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.65994
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.63007
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60355
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57769
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55382
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5319
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51192
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49387
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47773
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46349
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45114
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44066
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43206
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42533
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42045
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41743
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161483
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385468
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621255
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876178
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152623
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453406
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781786
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141731
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541494
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984442
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454691
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978426
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57041
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53169
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56845
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.58437
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.55471
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52849
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50282
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47912
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45736
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43753
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41961
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4036
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38947
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37722
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36684
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35831
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35165
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34683
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34386
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150544
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373044
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60783
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861639
È(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136847
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436196
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762976
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121058
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519616
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972563
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446198
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96896
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57989
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54295
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47293
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.51156
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.4821
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45619
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43069
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40715
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38555
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36586
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34807
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33218
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31816
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.306
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29571
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28726
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28066
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28822
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31181
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139575
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360627
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594427
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84716
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121092
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419031
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744206
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100444
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497763
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948238
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437742
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959515
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58874
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52287
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3787
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.47698
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.4752
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.472
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47398
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47782
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48353
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49111
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50056
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5119
Â(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52513
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54026
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5573
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57627
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59719
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62005
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.6449
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128616
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348255
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581078
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832682
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105392
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401931
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725538
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079945
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475977
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924004
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423516
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950094
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59702
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44244
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2857
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.81565
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.81445
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81239
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81506
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81964
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.71594
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.01856
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.01311
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11766
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335938
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567771
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818309
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089757
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384909
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706914
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059521
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454205
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899811
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396475
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94074
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60465
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36298
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19396
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80031
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.17466
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.17609
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.31789
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.78072
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.57939
¸(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.84417
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.7827
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106741
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323643
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554528
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803964
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074198
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367949
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68836
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039157
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432514
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875669
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369512
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92309
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57082
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28446
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10339
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71539
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25152
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.55995
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.22886
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.67247
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.44498
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.67286
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.55695
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095815
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311372
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541315
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789639
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058677
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351091
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669933
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018947
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410841
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851653
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34263
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892878
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50294
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20696
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01408
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6324
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16124
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85252
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.14097
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.56574
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.31267
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.50456
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.33573
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084906
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299178
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528114
·(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775394
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043228
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334262
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65154
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998776
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389267
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827651
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315848
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862747
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45078
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13043
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92595
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55133
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0731
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89853
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.41188
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.46053
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.18244
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.33922
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.11895
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074018
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287035
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51503
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761223
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02784
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317499
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633237
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978734
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367708
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803736
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289138
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827487
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40989
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05485
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83903
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47212
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06649
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9453
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.88012
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.35681
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.05425
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.1768
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.90651
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063141
(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274908
