¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89517
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81982
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78587
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00926
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988049
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422454
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933873
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523479
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21549
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03881
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49135
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41029
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12375
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95959
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87769
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83624
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07949
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987613
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420964
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931855
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521632
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21146
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04931
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52718
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50883
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14733
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12132
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93368
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88464
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1482
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986645
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4188
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928977
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518844
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20613
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04331
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56106
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60497
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1845
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15807
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98774
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94533
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20887
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985145
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41597
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925242
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515115
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19979
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03585
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59291
®(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69856
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37361
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.193
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08852
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99495
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25949
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983115
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412464
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920652
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510448
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19396
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02692
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62272
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80739
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43987
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22608
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13409
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04266
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29996
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980554
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408298
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915214
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504847
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18697
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01654
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65044
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94776
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45816
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36132
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16728
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10646
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33716
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977464
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403461
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908925
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498313
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17883
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00471
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67603
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03809
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47455
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46558
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19869
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15088
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37274
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973847
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398184
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901793
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490854
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16957
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99146
¬(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69946
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10128
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53353
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50179
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27814
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19343
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40681
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969708
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393573
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893826
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482478
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15917
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97678
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72071
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16118
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62111
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54028
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33633
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23407
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43926
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965042
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388372
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.885025
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473183
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14765
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9607
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73974
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21769
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69668
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62506
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3675
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27277
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47014
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959858
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3826
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875401
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462502
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13502
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94323
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75653
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27073
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72323
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70717
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43703
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33557
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49938
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954157
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376247
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864957
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450583
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12129
¯(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92439
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77106
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32018
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82842
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72579
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49065
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39511
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52705
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947941
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369326
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853702
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437741
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10647
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90419
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7833
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26811
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92984
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77369
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51786
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.41914
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55301
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941215
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361834
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84164
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423984
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09057
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88264
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79325
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21739
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22893
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84628
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54336
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44144
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52458
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933981
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35378
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830206
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409325
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07361
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85978
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80089
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08282
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51662
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90158
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59257
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46199
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5467
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926245
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345165
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818246
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393771
¹(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05559
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83563
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94796
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93544
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77606
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94491
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65933
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48904
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56682
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917909
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335997
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805592
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377337
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03654
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81019
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89404
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7764
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03661
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00183
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72424
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52485
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58555
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9079
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326277
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792254
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360034
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01647
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78328
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83744
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60595
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29103
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05166
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75306
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54121
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58382
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89734
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316016
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77959
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341872
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995385
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67046
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77814
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49831
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52593
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0829
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76436
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55288
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58028
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886235
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305211
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767501
Ô(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322866
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973314
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64395
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71633
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43619
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54945
(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13172
