¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(432.15, 14.96, 248.02) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 13.1051
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6453
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92614
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28527
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63374
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548169
¸(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779291
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028431
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297695
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596166
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930342
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296542
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699607
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115139
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553625
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03802
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60481
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24834
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88178
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52798
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25062
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06391
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9356
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05667
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48389
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77834
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97976
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08538
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543492
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774251
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022967
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291817
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58942
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922929
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288441
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690643
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095361
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531806
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01387
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57611
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21596
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83263
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47323
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18923
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99468
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8029
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84395
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32608
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63405
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52779
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86946
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538763
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7692
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017548
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285924
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582587
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915475
·(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280249
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681586
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075705
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510183
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989912
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5475
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18371
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78421
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41932
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12884
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9194
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67313
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63691
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84456
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49319
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32363
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54946
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53409
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76415
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012076
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280015
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575714
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907979
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271996
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672505
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056173
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488657
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966119
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51903
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15051
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7255
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36624
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0694
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83929
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56586
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46457
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62999
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35565
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12609
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50857
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89563
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529379
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759086
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006617
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274106
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568789
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900407
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263686
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663326
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047063
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467341
º(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942523
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49074
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09916
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66102
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31396
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01091
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76083
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48404
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32425
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4221
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20424
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93487
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30949
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39138
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524698
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754017
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001175
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268187
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561815
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892751
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255301
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654112
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040026
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446164
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919083
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46255
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04861
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59749
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26251
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95338
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68396
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40398
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18714
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22059
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0362
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74978
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11688
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50156
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05669
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520019
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748968
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995691
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262311
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554802
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885116
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24687
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644818
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033152
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425137
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895847
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43449
¹(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99889
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53489
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2008
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89678
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60861
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32568
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08478
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02518
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82511
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57061
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93043
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30742
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54935
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515286
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743928
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990253
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256377
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547736
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877362
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2384
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635449
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026474
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414809
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872778
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4066
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94997
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47741
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13161
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84107
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53485
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24907
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99973
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83575
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61611
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35825
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75005
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11963
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50706
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23206
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510613
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738837
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984787
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250464
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540622
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869574
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229847
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626048
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019966
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407707
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849916
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37886
¼(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90184
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4244
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06347
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78628
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46254
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1705
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91658
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61591
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41359
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06122
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51429
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93795
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31784
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73494
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505885
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733806
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979324
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244565
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533445
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861732
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221266
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616559
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013632
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400807
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82725
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35126
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85448
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37229
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99637
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71979
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39177
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09193
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83532
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47446
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21732
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6124
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21412
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67754
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13477
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52552
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42328
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.93964
(432.15, 14.96, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.93475
