¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15447
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16589
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21953
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56347
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1151
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84385
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21731
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.87656
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18779
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408536
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643795
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89784
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174555
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476804
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806858
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170686
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585639
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029527
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518667
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11117
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77391
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49499
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25143
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16819
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22243
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57646
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13194
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86534
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24341
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91375
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188061
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408654
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643722
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897761
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174521
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476771
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80682
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172126
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587233
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030879
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520177
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12135
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78283
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49808
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25624
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16963
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22523
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58929
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14892
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88686
í(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26864
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94349
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188312
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408577
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643639
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89767
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174469
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476712
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806756
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173491
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588748
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032203
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521651
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13125
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79168
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50127
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26101
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17113
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22793
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60196
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16603
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9084
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.293
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.96202
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188543
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408489
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643543
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897568
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174394
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476628
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806666
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174781
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590178
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033495
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523091
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14087
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80046
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50457
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26572
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17271
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23053
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61449
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18327
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92996
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31647
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98191
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188755
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408391
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643437
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897452
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174296
ì(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476523
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80655
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175997
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591523
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034759
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524499
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1502
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80916
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50797
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27039
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17435
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23303
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62684
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20064
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95155
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33905
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00319
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188948
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408283
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64332
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897326
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174177
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476392
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806408
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177138
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592788
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03599
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525872
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15924
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81778
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51147
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27502
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17607
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23544
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63903
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21814
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97314
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36073
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02584
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189119
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408163
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643192
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897186
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174036
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476239
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80624
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178204
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593967
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037189
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.527209
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16798
í(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82632
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51508
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27959
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17786
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23773
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65106
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23575
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99389
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38149
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04987
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189272
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408035
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643053
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897037
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173872
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476062
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806045
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179193
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595062
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038358
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52851
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17643
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83478
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51878
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28411
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17971
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23993
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66291
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25349
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01254
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40133
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07529
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189404
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407895
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642902
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896874
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173688
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47586
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805823
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180105
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596073
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039495
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535136
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18458
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84316
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5226
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28858
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18164
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24203
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6746
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27136
í(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03128
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42023
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.1021
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189518
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407745
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642741
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896699
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173482
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475634
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805578
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180942
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597001
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040603
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541996
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19242
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85146
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52651
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.293
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18363
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24402
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68611
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28934
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05012
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43821
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13032
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189551
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407585
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642569
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896511
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173253
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475386
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805305
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181703
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597843
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041675
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548586
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19996
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85967
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53052
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29737
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18569
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2522
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69744
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30701
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06905
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45523
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15993
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189394
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407416
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642386
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896315
î(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173003
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475112
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805716
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182386
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598602
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042718
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554908
(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2072
