¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.719293
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.989735
ô(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761518
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945807
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143215
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355209
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590801
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845854
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119454
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410262
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726998
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073301
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453424
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.124393
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.10027
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.257536
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.240802
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.225048
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.210433
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.204145
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.183653
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.946099
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.937608
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.930026
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.923347
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.917563
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.912674
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.908675
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.90556
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.90333
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.901982
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.901515
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.901929
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765754
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950336
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148106
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362322
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598752
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854462
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128706
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420294
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737988
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085303
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466648
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.199649
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.175212
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.195548
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.669135
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.501987
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.334047
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.336522
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.797686
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.916701
ó(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.852628
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.845159
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.838582
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.832886
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.828074
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.824136
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.821071
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.81888
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.817556
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.817102
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.959168
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770043
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954918
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153024
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369756
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606775
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863155
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138084
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43047
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749079
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097494
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480004
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.277625
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.252858
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924394
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.605231
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.582972
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.413156
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.39378
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.813903
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.987315
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.909146
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.833852
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.761302
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.751447
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.746706
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.742829
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.739813
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.737657
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.736357
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.778074
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.025452
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77439
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959615
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158031
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377253
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61487
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871932
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14756
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440792
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760336
ü(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109817
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493552
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916852
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.333327
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937778
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.68947
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.666895
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.495132
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.475477
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.830455
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.060651
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.980668
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.903637
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.829425
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.757904
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.688955
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.664593
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.661624
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.659503
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.658226
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.841276
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.094205
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778854
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96434
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164004
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384791
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623011
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880765
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157174
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451206
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77171
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122276
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50727
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931998
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.416736
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.392725
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.776783
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.753881
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.5801
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.560151
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.211579
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.13684
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.054949
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.976094
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.900137
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.826944
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.756394
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.688371
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.622766
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.584271
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.669688
à(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.906783
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.165532
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783349
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969157
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171054
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392423
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631229
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88969
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166859
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461803
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783226
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134878
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521162
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947356
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.50321
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.478663
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5537
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22405
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.668182
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.647929
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64077
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.216014
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.132119
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.051346
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.973555
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.898608
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.826376
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.756741
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.689589
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.624817
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.732227
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.974693
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.239548
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7879
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974061
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178197
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400099
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639534
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898644
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176687
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472465
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794863
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147655
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535226
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962907
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.592888
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.567972
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56948
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29799
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36986
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09127
è(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58512
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.298328
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.212318
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.12953
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.04981
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.973017
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.899018
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.827692
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.758916
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.692586
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.797015
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.045112
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.31638
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792512
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978997
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185349
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407792
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647886
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907727
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186626
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48326
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806678
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160583
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549447
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978617
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.685915
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.660613
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58549
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3522
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34015
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0412
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53113
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06151
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.295697
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.210785
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.129036
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.050304
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.974448
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.901342
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.830862
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.762897
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.864153
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.118154
(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.396154
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79722
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985464
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192604
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415623
(397.38, 14.61, 309.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656293
