¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732763
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038553
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314307
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613745
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939983
¼(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296701
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688341
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127951
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624061
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17878
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80309
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49995
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27493
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22486
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29967
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54185
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47872
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.492
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66827
(434.78, 15.06, 249.53) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 19.47106
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326669
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551127
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787394
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042428
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318515
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618314
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944988
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302182
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694395
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137385
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634571
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19056
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8164
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51059
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28526
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22422
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29276
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53368
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55133
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57396
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78493
(434.78, 15.06, 249.53) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 19.44326
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330995
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554493
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79101
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046325
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322747
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622919
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949989
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307688
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700428
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14681
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645039
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20236
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82972
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52127
¶(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29742
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22345
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28585
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52552
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62552
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65777
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9041
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97791
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335286
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557837
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794607
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050249
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326999
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62754
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95502
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313204
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707182
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156189
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65554
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2141
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84299
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53194
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30965
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22257
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27891
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51731
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70134
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7434
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02588
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6401
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339591
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561191
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798249
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054152
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331231
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632136
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960052
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318709
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715632
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165565
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665999
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22584
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85626
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54268
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32187
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21945
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27197
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50575
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77876
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83678
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15027
»(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23903
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343904
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564555
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801874
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058067
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335484
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636785
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965103
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324247
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724075
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174909
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676436
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23756
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86714
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5534
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33414
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22314
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26501
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48618
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79322
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94682
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31117
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78836
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34717
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567923
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805499
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061988
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339745
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641404
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970167
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329795
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732471
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184234
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686831
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24922
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87667
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56419
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34646
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23216
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25803
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46686
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77047
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07577
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50881
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35059
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348617
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571288
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809139
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065949
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344022
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646037
¶(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975244
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335335
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740856
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193575
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697218
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2609
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88619
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57496
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35877
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24127
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25105
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44784
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74804
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24936
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70726
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33162
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350065
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574405
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812799
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069878
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348276
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6507
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980313
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340889
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749244
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20282
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70757
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27252
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89571
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58581
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37115
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25048
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24405
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42903
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76911
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42712
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89717
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54874
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351482
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575955
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816436
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073832
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35255
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655347
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985383
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346947
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757559
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21209
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717906
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28411
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90528
°(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59663
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38354
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2598
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25203
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41052
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80401
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6092
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09184
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73869
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352898
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577468
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81956
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077777
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356842
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659985
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990478
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354489
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76587
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221317
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728195
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29069
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91485
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6075
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39596
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2692
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26294
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43493
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8391
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76453
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25133
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99876
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354307
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578982
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821199
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081719
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361123
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664667
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995569
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77415
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230508
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736728
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29453
(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92184
