¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(399.97, 14.04, 248.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 7.793014
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.29832
š (399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.297091
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.29725
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.298796
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.576038
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.551508
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.528016
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.505539
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.484059
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.46356
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.444022
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.42543
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.407769
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.391026
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.375184
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.360235
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.346163
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.332959
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.320612
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.309113
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.298453
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.328511
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.815345
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.401132
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.25217
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.020415
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.184218
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.483799
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.47688
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.471385
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.46731
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.464651
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.463403
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.463568
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.465148
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.581691
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.557137
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.533619
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.511119
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.489619
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.469098
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.44954
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.430929
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.41325
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.396489
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.380632
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.365666
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.35158
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.338362
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.326003
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.314492
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.303821
¡ (399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.326709
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.813195
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.398525
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.213239
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.016312
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.178832
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.657988
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.650949
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.645357
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.641212
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.638508
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.637243
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.637417
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.63903
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.588191
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.563609
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.540064
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.517537
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.496011
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.475466
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.455885
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.437253
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.419552
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.402771
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.386896
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.371912
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.357809
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.344576
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.332202
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.320678
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.309994
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.32493
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.811071
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.395948
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.175787
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.012258
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.173512
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.840199
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.833033
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.827342
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.823122
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.820372
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.819089
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.819272
(399.97, 14.04, 248.35) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 9.820921
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.595545
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.570929
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.547353
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.524797
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.503242
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.482668
  (399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.463061
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.444404
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.426681
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.409878
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.393981
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.378977
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.364855
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.351604
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.339214
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.327674
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.316976
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.32317
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.808974
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.393403
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.139787
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.008253
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.168258
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.61733
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.61019
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.60463
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.60066
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.59828
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.59748
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.59826
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.60062
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.603756
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.579103
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.555493
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.532903
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.511315
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.490713
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.471076
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.452391
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.434641
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.417813
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.401892
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.386866
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.372724
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.359453
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.347044
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.335487
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.324772
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.321434
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.806901
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.390889
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.106647
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.0043
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.163072
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.98412
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.97676
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.97104
œ (399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.96697
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.96453
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.96374
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.96458
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 10.96706
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.612831
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.588138
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.564488
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.541862
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.52024
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.499602
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.479934
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.461218
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.443439
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.426584
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.410636
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.395586
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.38142
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.368128
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.355698
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.344121
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.333389
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.323494
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.804857
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.388409
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.272018
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.0004
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.157953
(399.97, 14.04, 248.35) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 11.34011
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.37132
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.36544
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.36125
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.35877
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.35798
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.35888
(399.97, 14.04, 248.35) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 11.36148
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.622777
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.59804
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.574348
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.551681
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.53002
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.509346
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.489642
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.470893
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.453082
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.436196
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.42022
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.405143
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.390952
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.377635
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.365183
– (399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.353585
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.342834
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.33292
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.802839
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.385962
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.51653
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.996552
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.152906
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.633603
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.608817
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.585079
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.562367
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.540664
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.51995
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.500208
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.481421
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.463576
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.446657
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.430651
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.415544
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.401325
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.387981
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.375505
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.363886
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.353113
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.343179
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.800848
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.383546
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.779253
(399.97, 14.04, 248.35) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 7.992754
(399.97, 14.04, 248.35) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 9.147927
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80945
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79067
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77531
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76338
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75484
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74971
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74798
(399.97, 14.04, 248.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74964
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.645315
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.620477
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.59669
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.573931
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.552181
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.531423
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.51164
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.492814
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.474931
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.457976
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.441936
(399.97, 14.04, 248.35) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.426797
