¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379446
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18994
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08772
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1442
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40548
Š(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05164
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01583
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45645
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83433
(342.23, 7.17, 311.99) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.47371
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547579
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719581
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903493
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100534
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312229
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540076
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786116
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052428
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341635
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64901
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980739
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343829
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742893
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225938
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789472
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42799
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17865
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07452
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12861
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3867
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02684
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98668
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41884
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77769
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543646
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715373
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899006
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095737
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307059
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534558
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780098
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045906
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334574
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644527
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975831
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338432
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736999
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218696
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781305
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41873
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16748
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06146
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11316
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36813
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00215
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95787
…(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38167
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72136
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539824
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711302
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894628
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091079
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302001
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529099
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774237
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039551
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327664
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640214
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971115
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33331
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73135
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211588
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773298
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40964
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15644
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04856
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0979
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34978
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97755
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92942
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34498
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66534
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536053
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707281
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890326
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086468
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297082
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523786
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768498
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033329
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320901
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634147
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966676
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328403
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725915
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20464
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765447
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40071
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14555
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03584
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0828
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33163
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95306
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90134
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30878
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60964
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532391
…(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703364
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886129
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081964
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292243
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518584
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762851
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027241
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314285
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626949
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962366
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323706
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720783
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197822
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757748
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39197
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13475
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0232
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06789
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31371
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92864
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87356
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27303
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55416
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528833
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699551
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882062
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07759
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287537
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513494
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757382
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021309
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307843
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619912
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958298
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31925
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71583
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191129
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750228
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38338
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12412
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01075
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05313
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29601
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90431
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84617
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23777
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49907
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525323
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69581
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878067
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073289
ÿ(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282936
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508572
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752028
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015506
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301538
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613063
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953564
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315001
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711205
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184587
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742851
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.375
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11356
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99848
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03859
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27852
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88008
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81914
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20298
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31115
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521915
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692171
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874173
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069145
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278437
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503725
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746818
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009854
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295371
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606338
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946237
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311014
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706785
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178164
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735619
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3668
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10313
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98631
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02422
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26123
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85599
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79243
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16865
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17592
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51858
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688597
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870371
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06507
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274066
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499014
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741719
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004353
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289398
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599819
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939083
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307232
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702654
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171917
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728552
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35873
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09286
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97431
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01004
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24419
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83194
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76613
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13478
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51251
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515344
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685151
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866666
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061087
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269791
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494402
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736756
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998999
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283583
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593453
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932127
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303684
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698759
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165779
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721649
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35089
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08271
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96243
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99602
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2274
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80803
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74018
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10141
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46818
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512177
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681799
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863052
