¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨ (418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73861
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.25888
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.2747
š (418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.29283
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.3133
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.33611
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.523639
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.525136
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.52731
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.530163
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.544929
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.568216
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.592432
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.617599
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.643741
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.689223
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.744434
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.801687
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.861072
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.974436
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.098199
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.414937
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51326
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65621
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80479
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95919
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11978
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28684
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87836
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.32516
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.33428
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.34571
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.35945
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.3755
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.39389
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.41463
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.43774
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.54181
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.543399
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.545668
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.548618
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.560506
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.584013
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.608454
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.633852
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.660232
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.702312
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.757872
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.815488
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.875254
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.982131
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.106301
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.389803
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45732
” (418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6171
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78346
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93844
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09838
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26475
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55281
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.42872
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.43804
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.44969
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.46366
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.47997
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.49863
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.51965
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.54306
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.560726
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.562411
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.564779
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.567833
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.576736
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.600471
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.625148
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.650789
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.677418
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.715984
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.771911
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.82991
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.890074
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.990294
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.114897
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.364823
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37259
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52958
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69304
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86329
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04074
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22573
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41679
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.48246
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.54554
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.55741
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.57163
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.5882
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.60714
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.62846
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.65218
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.580401
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.582187
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.58466
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.58782
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.593629
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.617603
… (418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.642527
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.668421
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.69531
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.73025
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.78656
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.844959
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.905541
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.998929
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.123989
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.340001
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29039
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44474
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6054
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77274
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94711
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12885
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3455
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.59319
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.65688
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.66899
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.68347
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.70031
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.71954
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.74117
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.76522
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.60085
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.602743
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.605324
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.608597
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.612563
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.63542
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.660602
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.68676
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.713921
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.745117
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.801827
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.860645
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.921665
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.008039
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.133583
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.315336
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2107
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3625
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5205
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.685
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85634
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03499
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40254
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.70787
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.77218
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.78455
œ (418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.79929
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.81642
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.83595
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.85791
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.88229
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.622088
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.624092
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.626787
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.630178
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.634266
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.653934
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.679384
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.705819
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.733264
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.761748
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.817723
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.876977
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.938454
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.017627
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.143682
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.290835
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13345
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28278
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43818
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59998
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76847
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0278
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46148
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.8266
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.89157
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.9042
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.91922
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.93665
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.9565
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.97879
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.00354
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.644132
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.646251
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.649067
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.65258
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.656796
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.673156
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.698886
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.725609
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.753352
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.78214
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.834253
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.893964
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.955918
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.027699
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.154291
 (418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.288229
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05853
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20553
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35846
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51763
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68338
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08401
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52225
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.94953
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.01518
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.02807
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.04339
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.06113
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.08131
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.10396
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.12907
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.666997
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.669239
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.672179
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.675822
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.68017
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.693099
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.719121
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.746146
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.774198
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.803306
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.851429
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.911616
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.974068
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.03889
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.165412
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.299963
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98587
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1306
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28117
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43783
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7332
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14201
(418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58499
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.07678
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.14313
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.15631
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.17193
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.19
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.21053
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.23354
(418.43, 13.43, 327.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.25904
(418.43, 13.43, 327.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.690704
