¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05088
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.76414
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.76475
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260197
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467149
œ(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689289
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92829
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186131
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465045
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767729
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097192
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457215
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852102
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287152
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768674
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2889
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79369
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21311
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66093
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14788
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67928
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31763
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91691
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83268
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58369
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17477
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.96052
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.93483
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.91276
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.8943
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.87942
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.86811
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.86039
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.85622
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258584
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465437
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687428
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926283
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183948
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462728
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7652
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094455
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454202
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848808
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283483
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76462
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26462
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76691
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22119
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66969
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15741
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68967
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38253
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91805
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13864
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56536
¶(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15149
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.63178
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.60654
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.58488
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.56676
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.55219
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.54115
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.53363
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.52962
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257012
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463736
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685629
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924357
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181902
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460449
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762713
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091764
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451271
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845552
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279919
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760634
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24079
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74059
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22998
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67922
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16778
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.701
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44876
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91886
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48696
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54748
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12885
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.31538
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29057
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.2693
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.25152
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23725
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.22644
(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.35989
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.71766
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25548
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462106
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683875
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922469
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179853
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458248
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760331
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089146
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448401
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842417
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276478
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756826
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21733
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71476
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23955
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68956
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17904
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75464
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51641
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91928
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47295
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53013
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10684
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.5087
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.48378
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.46242
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.44459
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.43028
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.41949
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.82947
(324.69, 7.50, 366.32) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.82998
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254026
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460546
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682182
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92066
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177858
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456105
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758009
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086637
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445635
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839381
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273097
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744463
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19433
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68942
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23677
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70068
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1911
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81601
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58547
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9194
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45929
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51327
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08547
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252593
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459015
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680512
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918868
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175941
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454018
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755748
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084135
‡(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442928
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836401
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269797
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723917
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17177
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66452
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20926
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71259
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20406
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87864
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65596
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91912
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44606
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49691
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06472
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251197
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457494
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678926
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917154
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174079
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452006
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753547
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081762
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440302
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83352
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266617
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703744
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14962
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64013
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18223
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72527
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24381
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94251
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72794
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06073
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43323
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48104
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04461
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249839
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456061
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67738
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915476
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172251
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45005
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751404
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079436
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437775
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830755
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263557
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683916
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12789
‚(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61624
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15574
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73873
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.302
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00767
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80137
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32455
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42079
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46568
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02514
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248539
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454656
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675854
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913854
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170537
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448169
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749339
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077196
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435304
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828063
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260571
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664486
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1066
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59274
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12979
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72602
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35661
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04349
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81341
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59333
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40878
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4508
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0063
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247255
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453279
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674409
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912287
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168816
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446299
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747352
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074999
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432932
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825444
(324.69, 7.50, 366.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24455
