¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.959884
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97456
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77554
ú(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76047
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96464
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.193876
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.17294
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.15283
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.133525
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.115011
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.09727
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.080288
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.582253
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.587709
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.619301
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332852
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660501
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416277
(397.96, 14.25, 246.73) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.027963
(397.96, 14.25, 246.73) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.007026
(397.96, 14.25, 246.73) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.987385
(397.96, 14.25, 246.73) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.060524
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.38829
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.391018
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.371442
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2288
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.17319
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.807246
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.784934
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.764182
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27494
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98292
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74235
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65696
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79033
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.236666
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.215489
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.195146
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.175618
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.156888
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.138941
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.121761
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.623911
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.629602
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.636002
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345582
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674416
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035316
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433182
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.221255
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.205287
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.190602
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.177187
ş(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.424468
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.412551
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.163794
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1636
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.86824
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.41233
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.38767
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.36467
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28798
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99099
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75389
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57103
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63661
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.280995
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.259567
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.238983
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.219223
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.20027
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.182108
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.164722
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.666972
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.672911
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.679564
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358569
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6886
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050928
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.209426
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.009426
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.993833
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.444374
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.43045
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.417542
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.40564
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.394735
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.54086
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.81681
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.09877
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.0713
(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.04562
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29757
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00138
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76805
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58656
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52953
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.326925
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.305237
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.284401
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.264401
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.245216
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.226831
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.209231
‡ (397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.254987
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.717685
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.724606
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374167
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703098
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066842
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.959402
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.809371
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.794133
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.438393
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.424485
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.411591
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.399702
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.977988
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.294046
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.552071
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.830228
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97963
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67859
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30932
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01422
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78482
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60488
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50727
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.374523
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.352564
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.331469
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.311217
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.291792
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.273175
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.255352
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.258645
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.763978
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.771179
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39142
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718852
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.834162
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.636274
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.620175
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.605276
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.433388
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.419492
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.40661
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.409331
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.991354
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.690905
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.547429
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.938365
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.333374
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.29755
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32685
‰ (397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0294
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80211
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62612
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.423859
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.40162
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.380253
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.359742
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.340065
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.321208
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.303154
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.285887
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.81185
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.819345
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.857364
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.71641
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.609282
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.456759
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.441009
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.426432
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.429354
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.415467
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.402595
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.42078
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.004999
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.707438
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.567878
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.646195
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0286
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84411
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41731
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04696
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82137
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65022
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.475008
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.452477
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.43083
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.410048
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.390111
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.371004
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.352709
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.335211
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.86136
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.869163
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.877721
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.499991
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.448157
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.426266
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.405602
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.386155
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.367905
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.412409
ƒ (397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.399544
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.387681
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.376813
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.724317
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.588762
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.672699
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09902
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93131
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.511
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13711
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84324
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81736
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82459
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.528051
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.505217
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.483277
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.462213
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.442006
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.422637
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.404092
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.386354
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.912572
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.9207
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.929592
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.521499
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.498177
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.476112
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.455285
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.435681
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.81917
(397.96, 14.25, 246.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.872128
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.7149
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.594769
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.479793
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.36971
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.898741
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.771846
(397.96, 14.25, 246.73) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.468631
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01894
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60804
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2417
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92842
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.26572
(397.96, 14.25, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27271
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.583071
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.559921
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.537677
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.51632
(397.96, 14.25, 246.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.495831
