¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(421.96, 8.79, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53592
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46599
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95197
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945885
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306971
…(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68326
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04868
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44441
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87422
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35729
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34055
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60196
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13478
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95577
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317722
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687949
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05373
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44986
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88593
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37612
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46751
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73872
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29656
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965473
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328281
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692616
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05881
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45534
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90312
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39496
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58908
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87777
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40859
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97506
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338657
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697302
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06388
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4692
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9203
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41377
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76944
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03865
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52057
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984443
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348874
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701995
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06982
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48492
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93746
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89985
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96017
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13656
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63248
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993635
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358924
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706663
†(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08421
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50064
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95462
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07377
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14539
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28936
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80441
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002683
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368749
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714231
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0986
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51627
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97172
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25028
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25827
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45041
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93702
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014585
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375233
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727479
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.113
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53194
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98882
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4045
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37226
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61306
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10841
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037978
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383225
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740727
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12734
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54758
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00589
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50899
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49447
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73829
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28493
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061395
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392448
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752975
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14166
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56317
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02294
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61444
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64157
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81364
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46158
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073444
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401557
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762856
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15461
„(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57873
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03993
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72078
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77277
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8892
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61882
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081018
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410645
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772691
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16529
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59238
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0569
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83984
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84112
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96505
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76402
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088553
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419662
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782434
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1759
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60396
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07137
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96184
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91413
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0411
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9086
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096096
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428592
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792148
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18644
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61544
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06932
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0116
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99215
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12723
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103576
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437491
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801793
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19691
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62687
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06635
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06194
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07048
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29085
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111048
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446345
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811347
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20732
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63131
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06339
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11287
†(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14911
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45662
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11847
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455126
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820852
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21762
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62859
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06047
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18384
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24004
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62276
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125868
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463838
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830317
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2279
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62591
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43624
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25551
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33401
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78923
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133283
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472464
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839652
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22574
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62324
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48499
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33106
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42841
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84909
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140942
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481033
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848959
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22327
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6206
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53032
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42393
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52312
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90471
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14879
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489526
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853805
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22086
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61797
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57316
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62732
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68406
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95958
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156602
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497944
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851569
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21847
ƒ(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61539
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81169
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8344
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78189
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09774
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164326
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506295
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849377
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21606
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61281
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04747
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04519
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86429
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24385
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171969
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507438
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847197
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21371
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61025
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24231
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14611
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99454
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31994
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179561
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50539
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845002
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21138
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6077
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44044
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2171
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12541
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39536
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187047
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503394
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84285
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20909
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60519
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54942
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28921
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25692
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47092
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186074
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501448
(422.13, 8.81, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840742
