¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28579
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31306
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10786
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14643
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94428
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22454
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60268
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1676
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77283
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13385
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41922
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71624
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02554
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34775
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68365
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03429
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486079
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690789
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907748
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149616
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411361
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688177
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986235
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322176
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680799
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058552
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489832
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945897
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47422
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04145
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67813
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38711
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20996
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00658
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9866
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9513
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23182
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52442
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82984
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32627
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94483
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26288
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55502
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85918
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17601
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51638
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89962
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45839
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662214
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87717
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115318
±(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37437
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650688
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943275
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275379
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636154
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005741
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431721
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887503
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40478
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97607
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59809
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29824
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10874
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90352
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83061
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88259
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24127
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53423
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84001
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15937
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49326
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11171
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39917
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69841
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02922
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39129
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76988
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431007
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633977
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846957
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081417
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337823
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613687
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900854
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229192
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58734
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953671
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374458
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831726
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33641
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90956
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51939
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21549
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76414
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77227
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67846
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70935
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25292
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54627
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85251
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17236
®(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50669
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85645
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24855
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57036
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9129
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27075
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64482
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403929
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605984
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817115
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047913
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301714
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575653
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860631
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18361
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537558
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90233
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318029
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775987
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26912
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83444
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44203
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12849
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65258
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64365
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55932
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54052
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26678
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56064
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8674
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18777
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52271
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85814
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13138
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43936
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79787
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15463
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52442
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377152
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577372
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787639
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014802
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266045
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537121
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821714
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138626
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488452
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855407
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26243
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714638
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20287
É(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76055
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36597
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04289
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54311
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51755
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48185
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37597
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28285
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57728
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8846
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20566
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49423
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75412
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0243
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30528
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63687
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00583
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39199
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350679
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549089
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758524
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982081
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23081
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499075
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783328
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094235
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44002
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809653
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207645
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654225
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13766
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68786
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29119
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62988
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43567
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39392
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40614
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27375
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30112
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59621
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90423
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14937
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39679
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65388
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92111
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19902
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48814
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84438
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22429
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324507
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52114
°(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729774
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949754
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19601
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461514
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745468
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050436
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392257
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764599
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153671
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594746
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07347
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61637
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21768
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5388
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33022
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27273
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33214
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19104
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15461
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59521
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82231
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05808
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30294
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5573
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82173
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09665
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3827
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68845
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06238
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298637
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49352
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701383
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919216
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161639
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42443
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708127
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007219
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345154
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714229
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100495
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536178
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01106
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54606
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14418
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44992
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22679
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15397
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22346
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11029
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06387
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56094
¹(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76246
(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97134
