¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(385.91, 13.84, 254.52) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 20.85847
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237725
Æ(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04788
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408882
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805138
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242066
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726143
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24866
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85287
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55118
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32132
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17124
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14934
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04397
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92125
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84902
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 17.78992
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 17.774
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 17.76076
(385.91, 13.84, 254.52) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 22.82513
(385.91, 13.84, 254.52) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 22.84929
(385.91, 13.84, 254.52) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 22.70161
(385.91, 13.84, 254.52) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 22.7325
(385.91, 13.84, 254.52) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 22.76686
(385.91, 13.84, 254.52) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 22.80475
(385.91, 13.84, 254.52) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 22.84617
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026913
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234287
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457438
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698194
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957791
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24106
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052436
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413857
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810614
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248123
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73285
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25916
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86638
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56076
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33649
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18857
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16941
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97568
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84463
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76682
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.06794
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.05186
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.0385
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.04913
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.03618
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.02638
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.01973
±(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.01622
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.01584
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.0186
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028961
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236488
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459809
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700756
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960873
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726064
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056986
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418869
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81612
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254204
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739624
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26972
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87991
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57034
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34784
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20607
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1794
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91678
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76966
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68646
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.35755
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.34131
(385.91, 13.84, 254.52) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 18.32783
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.04318
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.56399
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.91748
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.94538
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.9765
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.01086
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.04847
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03173
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2387
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462192
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70333
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963965
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730247
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061557
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423869
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821621
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260294
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746387
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28037
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89343
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57997
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35882
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22371
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17064
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90443
Á(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69624
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60796
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0428
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.15015
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.16589
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 21.18482
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.11545
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.05878
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.08713
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.11872
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.15356
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 21.19169
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034625
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240921
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464587
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705916
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430017
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734457
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066153
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428885
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827165
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266413
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753172
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2911
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90353
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58962
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36986
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2415
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16228
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89328
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6244
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5313
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.019
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 19.73475
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 19.71652
(385.91, 13.84, 254.52) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 19.70126
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.68896
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.67961
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.6732
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.66973
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.66921
(385.91, 13.84, 254.52) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 19.67161
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036846
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243154
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466992
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708516
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433897
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738666
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070753
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433928
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832722
Ö(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272549
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759987
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30193
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91208
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59931
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38094
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25943
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15429
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88329
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55409
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49225
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.26487
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.24628
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.2303
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.22448
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.28297
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.27377
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.26744
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.26399
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.28711
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.32237
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038386
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245397
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469408
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711126
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437753
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742177
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075336
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438971
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838263
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278658
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766802
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31078
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92064
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60901
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39201
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2775
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14667
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87444
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5055
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53712
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.30997
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.32092
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.33449
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.35066
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 18.89617
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.34038
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.36717
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.39694
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.42971
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.46549
¼(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039931
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247647
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471834
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160407
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44165
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744159
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079954
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444023
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843832
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284832
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773623
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31843
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92923
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61875
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40316
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28207
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13944
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86674
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49713
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58224
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.43958
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.45086
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.46477
(385.91, 13.84, 254.52) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 17.48131
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 18.52728
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.48654
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.51381
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.54408
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.57737
(385.91, 13.84, 254.52) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 19.6137
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041478
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249909
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474271
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16399
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445536
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74619
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084585
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449102
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849391
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290977
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780489
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32406
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93787
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62853
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4143
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27604
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13259
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86022
(385.91, 13.84, 254.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49003
