¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639215
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091803
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263978
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449048
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648479
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864834
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102472
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361171
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64772
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966068
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316626
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707016
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148075
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644042
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175241
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765187
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43759
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22164
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1587
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26523
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58509
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80991
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74733
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86727
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078654
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249867
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433863
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632099
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846624
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082686
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339599
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622897
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938962
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286637
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673008
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109968
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601059
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129167
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712896
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3748
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14046
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0581
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13809
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66716
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61802
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41846
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36134
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.5394
ñ(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.4934
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.45122
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.41282
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065593
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23585
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418787
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615837
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828663
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063045
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318192
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598247
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912066
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256893
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639279
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072197
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558476
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083625
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661243
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31288
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06051
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95736
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04352
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.526
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43012
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11275
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87573
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.17846
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.13359
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.09248
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.05508
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052622
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221933
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403819
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599699
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811213
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043549
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296947
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573772
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885379
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227394
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606356
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034763
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516299
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03861
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610223
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25183
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03853
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8051
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94361
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38705
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24606
œ(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81512
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45554
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.83152
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.78771
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.74761
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.71117
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.039741
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208116
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388962
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583683
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793899
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024199
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275869
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550504
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858906
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198141
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573867
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997665
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474524
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994122
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559832
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95109
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76934
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72223
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84523
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25034
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06578
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52526
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04923
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.49787
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.45508
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.41594
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.38041
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.57938
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.47901
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 24.38309
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.02695
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194398
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374215
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567789
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776722
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004996
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254958
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527649
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832644
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169136
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541671
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960904
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433156
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177144
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22423
Æ(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89311
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69948
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64047
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74831
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11583
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88922
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24298
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65615
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.17687
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.13505
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.09682
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.06216
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.67178
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.60871
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.54947
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014254
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180784
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359581
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55202
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759682
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985943
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234214
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504986
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8066
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140379
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509761
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924481
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069883
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589539
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17393
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83591
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63055
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5599
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65288
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97846
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71619
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96796
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27574
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.86789
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.827
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.78965
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.80441
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.45655
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.45953
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.46601
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001649
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16727
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345059
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536375
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742784
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967039
Â(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213642
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482514
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780768
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111873
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478143
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530699
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030602
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545514
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12428
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7795
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56256
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48046
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55895
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84818
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5467
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70001
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90741
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.974
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.97791
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.98525
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.05194
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.91327
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.53893
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.54544
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.989139
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153861
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330653
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520859
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726026
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948288
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193239
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460236
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755157
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083616
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049006
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493513
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991421
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502017
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07526
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7238
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49543
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40219
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46641
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73285
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39607
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49138
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55067
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.38411
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.24279
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 22.93053
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.25459
Ä(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.22713
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.91944
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.62241
(383.22, 14.59, 305.28) (426.17, 13.93, 303.32) (8.74, 12.90, 16.45) Truck 23.62896
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.976725
(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140556
