¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.735106
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84477
í(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07871
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7078
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12205
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67362
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77666
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77465
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77559
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78465
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655223
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870873
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102039
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350478
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.572631
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.53866
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.506109
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.474949
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.445154
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.416696
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.389555
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.363708
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.339131
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.315806
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.293715
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.272839
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.253161
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.234668
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.425449
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15515
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36127
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57577
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79896
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03135
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27353
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98744
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53011
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72032
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71831
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71924
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72312
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654162
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869744
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100848
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34919
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616688
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.725234
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.691726
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.659648
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.62897
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.599665
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.571712
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.545084
ê(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.519762
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.495725
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.472952
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.451427
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.431131
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.412049
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.445379
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11538
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32032
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53349
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75535
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98633
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22703
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70088
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39133
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66194
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65993
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66086
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66472
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653193
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868709
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099731
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347958
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615387
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.92251
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.887984
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.854926
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.823306
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.793099
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.764278
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.73682
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.710703
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.685905
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.662405
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.640186
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.61923
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.599519
(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.581038
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04881
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26831
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49339
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.714
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94364
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18288
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43226
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25703
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60683
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60482
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60575
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60959
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652273
º(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867693
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098652
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34683
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614162
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922979
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223559
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510889
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820437
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154733
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54393
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986032
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34953
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7422
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21782
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77082
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17808
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64022
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46847
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96079
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17743
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40308
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63829
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88353
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13942
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38904
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70243
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68145
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55293
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55384
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55768
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65138
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866771
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097655
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345757
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613009
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914177
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211455
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497921
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80641
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139604
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516067
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956833
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31809
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70821
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15916
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70609
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12363
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50329
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24296
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8756
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08947
¹(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31224
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54433
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7863
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03879
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30233
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57767
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54752
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50421
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50512
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50895
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646944
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864405
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096743
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344781
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611932
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905361
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199652
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485199
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792744
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124814
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488566
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928286
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28741
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67506
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10159
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6426
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07075
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44697
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02549
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79321
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00438
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22431
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45349
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69236
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94153
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20157
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47322
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67856
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45863
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45954
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46335
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642279
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85942
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092332
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34273
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61093
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899403
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18811
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472807
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7794
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1104
½(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468818
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900482
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25743
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64277
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0599
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58037
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01943
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39227
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81568
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66882
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9221
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13934
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36564
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60149
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8475
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10424
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37235
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38763
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41616
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41706
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42086
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637705
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854497
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087059
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337062
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606525
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897763
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176871
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460726
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766369
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096333
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453582
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872994
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22825
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61128
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0258
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51934
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96958
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33923
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73441
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43831
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84257
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05717
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28074
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51377
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75669
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01022
(423.63, 14.83, 246.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2749
