¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(395.71, 12.26, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653321
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557489
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08165
¸(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618746
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860047
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067996
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287559
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522388
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774078
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044417
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335491
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649817
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064323
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53798
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05989
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6439
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605918
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838671
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059838
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278884
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51311
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76412
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033701
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323991
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637377
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041305
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518577
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03825
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61962
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586129
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817385
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046914
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270409
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504033
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754366
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023247
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312716
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625207
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018399
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498204
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01674
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59549
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566483
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796242
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028261
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262088
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495174
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744864
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013035
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301717
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613324
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995593
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47283
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995343
»(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57148
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546937
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775236
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009819
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245308
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486509
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735586
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003077
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290979
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601723
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972882
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447603
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974095
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54764
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527483
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754335
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991561
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22571
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477221
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726522
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993339
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280514
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590427
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950303
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422485
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948832
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52398
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508177
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733536
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973499
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206367
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456429
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717707
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983852
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270294
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579375
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927843
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39751
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920938
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50046
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488984
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712924
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953918
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187213
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435839
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703494
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974586
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260346
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568647
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905481
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372698
´(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893187
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4765
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469917
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6924
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931812
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16827
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415509
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681596
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965585
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250654
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558175
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890915
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347986
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865609
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44554
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450959
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67205
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909881
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149558
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395404
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65992
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945342
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241228
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547999
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879885
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323441
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838182
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41473
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432158
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651835
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888124
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131061
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375525
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638556
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922235
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229088
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538116
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869181
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299031
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810916
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38414
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413434
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631741
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866468
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112752
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355891
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617406
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899421
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2044
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528477
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85875
¹(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274776
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783863
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41914
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40862
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394869
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611768
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844996
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094707
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336503
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596514
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876902
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180025
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508743
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848665
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250676
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756966
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50064
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08174
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376422
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591981
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823692
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073404
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317354
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575938
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854654
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155942
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48259
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837911
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22671
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807647
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58295
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75976
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358103
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572317
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802538
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050574
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298433
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555555
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832705
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13219
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456833
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80981
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202915
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878804
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66609
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54276
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339914
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552807
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781542
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027919
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279717
¸(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535456
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811017
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108745
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431396
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782119
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15898
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950566
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74997
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44297
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321837
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533449
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760717
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005463
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261263
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515613
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789624
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08562
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406309
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75301
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123146
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02289
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83468
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34188
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304645
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514191
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740034
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983175
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243052
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496027
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768524
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062796
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38155
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72058
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087853
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09581
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92013
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23952
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289499
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495507
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719509
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961061
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221772
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476677
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747679
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040273
(396.16, 12.22, 328.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353661
