¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644738
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3499
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87156
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4504
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09626
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82136
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6411
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57514
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49359
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80837
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35395
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66575
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82618
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56672
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17942
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352474
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538346
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738483
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945703
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149378
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370839
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609869
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86545
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135821
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429513
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750256
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068883
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387554
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726139
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089017
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484858
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918297
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39487
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92128
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50564
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.158
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89082
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71982
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66512
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60303
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93604
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50494
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78183
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10459
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79994
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193531
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367613
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554625
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756031
ş(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963372
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170564
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393661
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634523
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891508
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164063
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460221
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783271
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098046
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419146
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758373
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124067
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523112
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960211
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.441
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97228
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56234
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2214
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96219
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80077
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75772
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71577
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06774
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62717
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90231
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28514
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04187
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207745
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382863
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571027
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773717
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983343
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192029
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416792
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659516
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91796
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192739
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491415
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816822
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127843
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451436
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791372
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159961
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562296
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00316
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48828
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02459
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62052
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2865
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03553
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88401
À(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85301
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83191
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20354
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73526
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11768
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48454
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29284
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22206
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398225
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587554
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791542
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003569
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280102
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870981
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123022
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395368
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690551
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013866
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135786
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258826
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483652
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825143
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196705
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602426
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04716
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53675
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07823
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68022
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35334
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11087
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96959
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95107
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95148
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34362
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84715
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28861
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69904
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55326
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236475
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413697
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604201
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218719
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43041
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656635
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891939
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145572
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419784
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717017
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040922
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331531
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640717
¿(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676359
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859694
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234315
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643515
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09224
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58642
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13323
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74146
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42195
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18826
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05756
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86433
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0747
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48801
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96299
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46544
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92131
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78689
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250986
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437181
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037368
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237199
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450284
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676377
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913165
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168506
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444552
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748336
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066917
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360952
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672461
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009406
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011152
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2728
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685577
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1384
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63731
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18962
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80428
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49236
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26774
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14798
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97373
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20158
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6369
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12653
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64833
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15152
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65562
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846929
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052544
Ç(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255948
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4704
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696394
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934732
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191737
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469958
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781954
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093464
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391028
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704876
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044523
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193028
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312174
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728628
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18567
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68944
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24741
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8687
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56462
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34936
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24092
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08625
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33222
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79042
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30088
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83761
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36448
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668843
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861133
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067845
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274882
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490711
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716671
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956547
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215316
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501224
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81598
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120542
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421732
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738037
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0804
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362532
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38692
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772685
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23406
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74284
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30663
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93475
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63876
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43317
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33643
ç(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20202
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46676
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94245
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48098
(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04188
