¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(335.71, 7.29, 321.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.17189
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.17268
ä(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.39388
(335.71, 7.29, 321.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.04098
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.18823
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.06269
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00165
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99054
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.98109
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.05889
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.14941
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.43662
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024652
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301349
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.546026
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.522253
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.499745
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.478484
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.50281
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.561226
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.621706
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.684319
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.865263
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.085584
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.02878
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.10606
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.35082
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.56624
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.15723
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03233
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9771
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.966
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95656
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03834
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.12851
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.42653
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029832
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306961
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.462059
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.438478
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.416149
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.395053
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.437652
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.494833
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.554035
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.618487
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.823736
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 8.041584
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.965421
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.04156
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.30899
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.50126
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.12825
â(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00394
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95428
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.94319
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93376
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.0194
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.10924
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.41784
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034846
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312496
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.381006
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.357612
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.335457
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.320379
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.374451
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.430445
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.488422
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.580139
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.783182
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.831609
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.904086
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.990402
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.26837
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.44018
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.10127
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.97751
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93317
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9221
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91557
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00206
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.09159
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.41053
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039774
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320085
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.302752
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.27954
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.257555
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.260177
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.313146
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.367999
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.4248
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.542685
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.743586
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.773264
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.844729
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.953152
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.22893
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.38289
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.07626
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95302
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91376
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9027
è(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.90007
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.98629
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.07554
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.40459
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044609
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.25145
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.227182
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.204146
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.182327
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.201763
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.25367
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.307432
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.363102
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.506106
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.704927
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.716807
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.787297
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.916997
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 10.19066
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.3293
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.0532
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93043
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89604
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.88498
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.88611
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.97209
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.06109
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.40004
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049973
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.178281
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.154196
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.131333
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.109674
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.145089
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.195979
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.248688
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.303273
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.470392
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.667191
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.662191
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.731749
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.881924
(335.71, 7.29, 321.32) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.49837
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.27931
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03208
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.90973
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87999
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86894
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87368
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95944
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.04823
å(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056583
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.107601
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.083694
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.061
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.041928
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.090102
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.140012
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.191712
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.251444
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.435524
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.630361
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.609378
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.678035
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.847915
(335.71, 7.29, 321.32) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.39719
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.23286
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.01286
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.8909
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86559
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85455
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86277
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.94835
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03695
(335.71, 7.29, 321.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06308
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.039317
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.015586
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.993053
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.989491
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.036752
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.085722
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.136448
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.219172
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.401491
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.492887
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.558325
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.626117
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.814958
(335.71, 7.29, 321.32) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.29918
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.18986
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99554
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87393
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85284
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84181
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85338
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9388
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.02723
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.998113
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.973342
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.949779
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.927407
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.93861
é(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.984993
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.033056
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.082851
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.187669
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.368281
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.444356
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.508988
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.575951
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.783038
(335.71, 7.29, 321.32) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.20423
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.15024
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9801
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85881
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84173
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83071
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.8455
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93078
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.02005
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.93419
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.909594
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.886196
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.863977
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.88924
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.934779
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.981973
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.030871
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.156927
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.335879
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.397475
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.461336
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.527502
(335.71, 7.29, 321.32) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.752144
(335.71, 7.29, 321.32) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.11226
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.11394
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.96653
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84551
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83225
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.82123
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83912
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9243
(335.71, 7.29, 321.32) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.0222
(335.71, 7.29, 321.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.70924
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.872419
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.847992
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.824753
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.802684
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.841341
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.886067
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.932425
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.980461
(335.71, 7.29, 321.32) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.12693
