¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.95021
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.8219
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894251
£(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083641
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286546
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504496
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739109
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992373
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266561
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564285
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888677
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243437
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632933
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062506
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53857
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06638
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64693
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30032
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04107
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88777
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85865
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71208
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63731
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78891
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05006
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.02813
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00908
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.9929
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.97959
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.96911
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.96148
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.95669
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.95472
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892417
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081668
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284458
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502229
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736657
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989743
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263701
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561149
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885284
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239695
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628867
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057989
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533524
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05646
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63582
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28776
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02677
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87139
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82465
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71539
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56393
»(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64467
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.1886
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.16648
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.14726
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.13093
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.11748
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.1069
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.09918
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.09431
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.0923
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890616
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079746
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282399
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500021
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734305
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987182
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260927
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558182
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881989
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236104
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624889
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053617
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528685
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05203
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62491
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27547
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01281
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85536
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79129
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71971
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56593
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53892
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.33209
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30976
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29037
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.27388
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.26029
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.2496
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.24179
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.23685
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.23478
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88889
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077937
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280422
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497911
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732007
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984688
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258245
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555247
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878831
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232645
µ(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621083
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049402
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523976
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04967
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61926
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26348
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99914
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83969
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75856
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72504
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57191
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52475
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.48067
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.45813
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.43855
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4219
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.40817
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39736
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38945
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38444
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38232
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887248
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076162
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278519
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49585
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729816
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982341
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255672
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55244
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875768
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229271
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617382
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045313
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519455
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04755
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6169
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25638
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98585
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81903
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72652
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73142
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5791
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62229
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93824
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.61176
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.59198
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.57516
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56129
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55035
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.54234
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53725
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53508
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885634
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074436
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276693
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493868
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727662
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980026
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253179
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549751
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872816
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226052
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613819
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04137
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515086
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04276
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61475
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25399
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97706
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79165
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69513
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73825
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58742
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7299
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86765
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.7708
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.75083
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.73383
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.7198
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.70874
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.70062
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69545
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69323
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884112
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072789
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274907
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491983
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72563
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977832
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25076
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547108
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869949
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222931
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610387
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03759
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510886
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03808
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61287
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25188
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97465
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77969
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66433
°(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70254
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59694
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83994
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8584
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.93545
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.91527
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.89809
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.8839
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.8727
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.86448
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.85922
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.85694
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882608
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071173
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27323
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490152
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72368
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975694
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248453
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544605
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86723
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219954
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607109
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033961
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506868
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03358
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61123
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25003
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97257
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79666
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65047
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66763
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66858
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95241
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89862
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.10591
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0855
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06813
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.05378
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.04244
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0341
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02876
(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02641
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881217
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069676
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271582
(326.12, 7.59, 366.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4884
