¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.6366
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411829
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644277
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814637
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974651
‘(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14341
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321697
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561381
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838537
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138033
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462628
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896895
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432619
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03864
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43688
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87985
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98023
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24528
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70962
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48821
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69398
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50138
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.21122
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.00582
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 17.99844
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.06619
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.1425
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637037
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812651
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000453
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20177
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418055
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650979
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810968
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97078
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139398
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348992
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609516
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890406
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194122
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523436
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996666
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545075
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0415
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4131
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90041
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0053
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26997
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73933
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52462
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73966
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56035
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.22399
(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.21655
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641868
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817796
…(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00594
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207651
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424398
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656247
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807779
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967443
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14932
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394667
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658638
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943379
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251409
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600179
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09886
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660471
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0203
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39027
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91216
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03083
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29531
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76981
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56201
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78657
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62095
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646771
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823013
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01155
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213655
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430815
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653604
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805034
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964526
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192688
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441236
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708735
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997437
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309922
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693514
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203631
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658317
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00004
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36839
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85292
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05683
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32128
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80108
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60035
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83472
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68319
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650916
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828337
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017246
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219763
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437396
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651413
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802717
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002503
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236901
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488714
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759856
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052633
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369633
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789058
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311045
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640217
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980618
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3475
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79427
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04527
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34789
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83312
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63968
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88412
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74709
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654411
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832331
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022704
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225945
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444048
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64964
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823115
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044575
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281988
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537121
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812006
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108929
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430671
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886854
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307536
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622972
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962039
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3275
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73631
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97532
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37514
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86595
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67998
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93477
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.46712
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64147
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63866
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69086
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67835
“(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66954
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66441
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657972
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836122
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026786
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231276
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450838
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653655
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863156
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087385
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327902
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586483
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865191
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166454
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500557
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987019
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29217
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606503
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944405
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3085
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67895
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90621
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40304
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89956
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72127
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98669
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.46173
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.69516
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.67599
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.66022
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.29884
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 22.29001
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661597
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840008
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030931
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235738
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455915
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683265
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903929
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13102
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374722
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636818
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91948
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225142
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592038
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985382
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277544
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590835
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927565
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29039
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6222
„(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9746
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43158
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93397
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76355
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03988
(325.30, 7.54, 372.80) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 23.01936
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665313
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843981
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035168
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240296
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460821
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686997
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920841
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172731
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422423
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688152
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974839
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285021
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685599
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972401
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263676
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575966
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911629
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2732
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56611
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06789
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46077
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96917
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80683
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09436
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01951
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66908
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0395
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244918
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465824
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690872
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925007
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177241
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449679
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740458
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031337
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346199
(325.30, 7.54, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688604
