¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.146949
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.742456
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.828088
 (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.963941
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.138747
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57334
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72547
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88367
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04828
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21965
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63779
(418.20, 13.33, 327.60) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 14.53807
(418.20, 13.33, 327.60) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 14.5544
(418.20, 13.33, 327.60) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 14.57295
(418.20, 13.33, 327.60) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 19.67381
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.508002
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.487768
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.468495
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.450169
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.435816
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.444723
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.454475
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.465078
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.476543
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.505381
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.544935
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.585903
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.628327
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.692466
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.775812
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.862524
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.986043
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.16221
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.572549
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75757
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91673
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08241
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25489
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47905
(418.20, 13.33, 327.60) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 19.83681
(418.20, 13.33, 327.60) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 19.92523
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.558638
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.537767
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.518353
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.499892
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.48237
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.487574
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.497634
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.508554
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.520343
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.543406
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.583624
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.625276
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.668406
Œ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.725809
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.81022
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.898051
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.008872
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.18645
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.531431
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79689
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95934
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12844
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30455
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50883
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.621682
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.589512
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.569953
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.551354
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.533703
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.531837
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.542219
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.55347
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.565598
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.582639
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.623548
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.665912
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.709777
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.760187
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.845705
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.934698
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.032437
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.211476
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69767
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85558
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01988
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19096
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39007
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61916
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.92844
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 18.16504
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 18.09144
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.687161
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.643069
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.623359
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.60462
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.586836
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.577559
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.588276
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.599873
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.612357
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.625739
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.664742
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.707846
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.752478
‹ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.798685
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.882293
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.972494
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.066422
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.237307
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75653
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9163
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08256
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27664
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49953
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73321
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.92962
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 18.18869
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.755186
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.698505
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.678641
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.659755
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.641835
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.624864
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.635855
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.647813
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.660668
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.674432
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.707244
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.751119
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.796548
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.843578
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.920013
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.011467
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.106715
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.263953
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81741
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97909
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16823
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38526
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61264
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85109
(418.20, 13.33, 327.60) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 17.93332
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.825875
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.766282
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.73587
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.716835
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.698773
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.681671
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.685007
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.697342
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.710586
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.724749
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.751092
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.79577
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.842028
ÿ(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.889915
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.958894
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.051647
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.148266
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.723
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88031
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06466
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27606
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49747
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72955
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97295
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.899354
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.838574
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.795123
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.775933
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.757726
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.740489
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.735782
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.748515
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.762165
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.776744
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.796328
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.841842
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.888962
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.937744
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.998967
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.09307
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63286
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78605
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96559
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17167
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3874
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61338
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85033
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09897
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21747
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.975756
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.913732
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.856481
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.837132
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.818775
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.801397
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.788241
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.801387
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.815463
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.830479
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.846448
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.889377
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.937397
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.987107
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.040261
é(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54687
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69604
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87084
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07186
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28216
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50238
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73314
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97517
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22931
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49628
(418.20, 13.33, 327.60) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.223659
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.991897
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.930752
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.900517
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.882007
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.864485
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.847939
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.856023
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.870543
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.886017
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.902457
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.938425
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.987382
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32476
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4647
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61012
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78018
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97638
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18154
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39628
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62118
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85694
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10427
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36407
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6372
(418.20, 13.33, 327.60) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.220428
(418.20, 13.33, 327.60) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.411718
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.010747
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.966177
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.947508
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.92984
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.913155
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.912482
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.927469
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.943422
(418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.960352
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11833
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24977
(418.20, 13.33, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38629
