¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472585
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209722
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417148
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639935
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886025
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16632
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980985
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369587
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801996
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984515
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124696
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.64112
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2396
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24775
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09636
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94159
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91416
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07393
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51337
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36772
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67431
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34581
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018404
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21213
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41973
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642712
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885983
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654784
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015461
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403757
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839788
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853745
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141564
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65673
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25726
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23158
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09901
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96179
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93696
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10001
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54688
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38564
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67957
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35243
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020714
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214601
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422381
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645562
–(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885877
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686325
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050169
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441506
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684605
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747674
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158569
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672332
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27491
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21321
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10138
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98225
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95996
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12872
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58043
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40364
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68499
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35931
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023083
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217136
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4251
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648485
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383881
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718002
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085039
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479494
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539921
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738401
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175708
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687921
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29255
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1938
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10349
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00299
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98314
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15897
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61403
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42173
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6906
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36642
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025512
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219735
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427887
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651482
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412914
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749848
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120085
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413245
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443422
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75402
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192981
•(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703495
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31017
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17337
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10533
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02399
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00652
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18948
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64767
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55168
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69641
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37374
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222398
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430744
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131766
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442077
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781806
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155334
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275908
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37204
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769755
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210386
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719051
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32779
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15194
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10691
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04527
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02733
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22024
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68134
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55654
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70236
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3813
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030546
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225124
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871851
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158532
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471319
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81393
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172013
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171804
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385539
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785604
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227921
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734487
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34538
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12952
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10821
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06188
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04467
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25124
§(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71505
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56153
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70855
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38905
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033152
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227911
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896531
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185408
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500744
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846227
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045156
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08839
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399163
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801568
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245584
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749547
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36294
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10612
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11001
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0734
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06203
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27567
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74878
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56666
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7149
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39711
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035816
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657279
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921251
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212394
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530225
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878611
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923342
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054033
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412905
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817642
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263376
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764569
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38049
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08201
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12293
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08494
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07938
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29891
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78253
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57194
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7214
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4053
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038538
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682656
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94661
¨(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239431
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559856
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834241
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845974
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066693
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426765
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83356
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281293
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779552
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.398
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10169
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13585
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09648
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09674
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32214
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8165
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57739
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72809
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40977
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46249
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708134
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974263
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266591
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589576
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721536
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771698
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079459
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440742
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843742
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299334
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798126
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41548
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12133
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14875
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10804
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11409
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34537
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82111
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58297
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73498
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39203
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486132
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733731
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002041
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293812
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619397
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625869
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760084
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092329
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454836
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853891
œ(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317497
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818347
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43293
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14093
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16164
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1196
(336.07, 7.51, 351.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13144
