¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79268
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14906
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.08104
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.37405
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.43051
Ì (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.34066
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180346
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358492
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567893
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.805155
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.064483
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349056
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.662694
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.010029
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396735
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.829835
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.29438
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.803397
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.419668
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16489
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10645
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.41006
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.47579
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.4062
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29672
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184258
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362697
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.572345
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.810014
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.069807
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.354913
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.669167
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.01722
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.404767
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.838863
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.291409
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.807048
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.425865
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18036
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13133
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.44476
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.51895
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.46876
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60897
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188185
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366918
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.576711
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.814781
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.075029
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360658
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.675518
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.024275
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412648
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.836728
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.288335
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.812235
¢ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.431818
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19546
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15567
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47811
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.55994
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52825
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5542
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76332
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192124
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37115
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.580989
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819449
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.080145
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.366289
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.681742
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.031191
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.420375
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.833896
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.285157
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.817208
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.440804
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21019
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17945
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.51172
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.59872
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58539
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14821
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72343
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196076
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375399
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.58518
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824026
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.08516
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.371806
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687842
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.037968
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.42768
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.830971
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.281878
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.82198
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453041
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22454
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20497
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.54487
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.63526
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64407
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05673
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68355
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.200039
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379659
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.589281
¼ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.828502
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.090067
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.377207
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.693812
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.044603
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.424978
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.827958
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.282747
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.826531
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.464948
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24013
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23037
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.57688
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.66949
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69934
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98204
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64371
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204014
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383932
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593291
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832881
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.094866
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382489
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699653
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.051094
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.422188
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.82485
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.286562
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.830873
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.476521
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25843
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25503
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.60772
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.70139
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75112
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90769
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59747
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207999
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388216
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.59721
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.83716
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.099557
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387651
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.705362
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.057356
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.419323
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.821654
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.290186
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.835001
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.487754
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27623
’ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27892
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.63738
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73092
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79933
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83369
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53479
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211994
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392511
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.601037
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.841339
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104136
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.392694
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710938
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.054699
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.416371
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.818368
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.293619
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.838909
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.498644
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29351
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30205
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.66584
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.75805
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83798
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76006
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20884
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215999
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396817
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604769
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.845416
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.108606
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.397614
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.71638
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.05197
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.413346
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.815668
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.296862
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.842607
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.509189
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31027
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32439
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.69306
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.78274
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84103
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68679
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15771
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220013
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401133
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.608408
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.849389
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112963
µ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.402412
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.721686
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.049169
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.410238
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.818368
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.299914
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.848219
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.519379
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3265
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.34594
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.71904
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.80497
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84123
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61391
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.10257
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.224034
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405458
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611951
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.85326
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.117206
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.407082
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719997
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.046295
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.407054
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.820899
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.302774
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.856694
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.529217
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3422
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36667
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.74375
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.8247
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83859
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54142
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04421
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.228065
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409791
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.615398
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857025
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121335
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411629
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.717332
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.043352
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.403794
(335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.823259
