¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(339.63, 7.18, 369.48) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.16518
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.921905
Ò(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.000834
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.082654
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.167492
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.267616
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.535754
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.825651
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.25844
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.28736
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.39228
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.87453
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.65468
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.53211
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.51375
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.50661
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.53904
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.6384
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.83851
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316556
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53199
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763694
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013531
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283641
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526555
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.39551
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.138484
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.102347
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.080553
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.059945
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.040502
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.114297
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.199095
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.287038
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.378272
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.616828
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.91328
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.15902
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.19703
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.30028
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.8336
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.62453
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.52819
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.51922
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.51198
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.51168
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.61055
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.8105
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315003
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530333
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761897
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0116
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281538
Ì(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546414
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.672345
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.396979
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.256239
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.233973
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.212912
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.193046
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.232344
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.320294
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.41153
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.506204
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.700261
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.003537
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.06298
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.10964
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.2113
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.44188
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.35583
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.451
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.5137
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.50594
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.46865
(339.63, 7.18, 369.48) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.35045
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313456
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528665
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760107
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009651
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279455
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566775
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771017
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.676881
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.418078
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.395312
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.373781
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.353469
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.355229
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.446525
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.541254
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.63958
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.786141
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.096526
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.97022
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.02512
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.12524
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.37055
(339.63, 7.18, 369.48) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.31842
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4183
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311945
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527031
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758358
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007762
½(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277393
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569798
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793077
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.980898
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.686443
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.565169
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.543141
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.522361
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.50281
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.578074
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.676517
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.778726
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.884886
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.192348
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.538198
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.94338
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.04202
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.3014
(339.63, 7.18, 369.48) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.19929
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41898
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310435
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525427
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756619
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005876
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275373
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567589
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81566
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035168
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.99432
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.744197
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.721645
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.700368
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.680351
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.715261
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.817651
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.923992
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.034481
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.291115
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.645717
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.86434
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 11.96157
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.23438
(339.63, 7.18, 369.48) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.0837
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41971
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308945
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523832
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754903
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004013
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273359
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565408
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838781
º(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05967
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300849
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.013025
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.910005
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.888207
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.8677
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.858417
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 7.96501
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.075753
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.19086
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.392941
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.756684
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.89117
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.72712
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.16944
(339.63, 7.18, 369.48) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.97153
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308819
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522809
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753196
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002175
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271362
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563251
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862426
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085708
(339.63, 7.18, 369.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334558
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.353626
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.109033
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.086681
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.065657
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.045937
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.118991
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.234433
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.354468
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.497953
(339.63, 7.18, 369.48) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.871251
(339.63, 7.18, 369.48) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.69509
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.631
(339.63, 7.18, 369.48) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.33348
(339.63, 7.18, 369.48) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.86267
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327825
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548056
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785216
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041293
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318592
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619811
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948128
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307306
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701842
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137156
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537412
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0748
’(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75828
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42799
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11261
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65595
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27291
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97465
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96339
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30172
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69445
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41607
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22876
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22907
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78067
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327561
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547771
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784909
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040961
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318231
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619419
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9477
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306837
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701326
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136585
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573567
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15628
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74943
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41796
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07515
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.615
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20892
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90361
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03491
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28246
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25561
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23094
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20934
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1908
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1753
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16283
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15339
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14695
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14353
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14312
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14571
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327297
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547487
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784602
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040629
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317872
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619027
