¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.35971
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3236
ò(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79918
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337367
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820358
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029456
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255147
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499381
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770764
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07984
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419622
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794892
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211432
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684479
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236652
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854532
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56266
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45177
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55017
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20798
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06051
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33387
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76393
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633922
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828819
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038594
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265017
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510095
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785294
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095807
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437178
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814312
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233046
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705281
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255145
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875643
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58699
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49104
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59076
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40697
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23028
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05396
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34291
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.72934
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641847
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83732
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047778
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274905
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520823
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79984
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111698
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454765
ú(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83382
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254748
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725489
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27356
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896667
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61119
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53013
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62171
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44188
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25056
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04629
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85043
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69543
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649796
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84585
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056962
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284876
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53161
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814351
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127678
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472338
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85328
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276457
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745491
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291895
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917588
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63532
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56896
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65234
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47456
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26886
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03742
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50225
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66219
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657756
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854409
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066218
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294859
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542418
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828902
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143608
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489951
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872789
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295273
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765757
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31012
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938385
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66289
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60128
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6826
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54209
€(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28518
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04069
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48986
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97657
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665748
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86302
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075454
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304868
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554957
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84342
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159582
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507534
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892296
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311232
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78604
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332053
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959115
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69517
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6262
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73994
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57933
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29943
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05219
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47725
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69406
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673757
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871623
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084751
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314943
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56822
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85797
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17555
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525173
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908815
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327188
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806227
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354915
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979722
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72717
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65084
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80089
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58195
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32486
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06268
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46447
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68088
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681786
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880293
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094093
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324996
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581477
‚(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872483
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191528
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542753
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923177
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343155
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82644
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37775
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00413
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75384
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67512
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86098
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58337
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37033
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07211
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45148
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66832
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689848
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888925
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103429
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335115
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594762
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887001
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207448
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557507
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937513
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359076
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846572
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400532
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03015
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77413
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69908
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92017
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60437
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4136
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08055
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43828
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65643
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6979
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897614
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11279
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345238
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607986
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901486
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22339
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570454
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95185
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374995
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866643
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423279
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05608
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79831
‡(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72269
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97839
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62342
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44358
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08794
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42493
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64521
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705999
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906327
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122179
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355396
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621222
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915968
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236706
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583349
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966125
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391086
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886687
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445991
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07695
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82515
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74594
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99048
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64008
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45626
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0943
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41133
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60192
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714112
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915065
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13161
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365586
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634452
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930446
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248431
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596265
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980423
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408839
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906631
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46861
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09431
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85179
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77251
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98791
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65433
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46628
(334.68, 7.16, 313.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09963
