¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.618535
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653616
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835221
ö(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029812
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238824
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463817
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706662
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969563
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257614
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574511
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921576
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.083982
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.057522
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.032426
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.008678
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.98626
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.965153
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.945339
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.98349
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.966094
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.94996
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.935073
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.285932
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.272933
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.261207
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.515009
(416.09, 14.51, 246.24) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.86172
(416.09, 14.51, 246.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.74578
(416.09, 14.51, 246.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.73243
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.83287
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322537
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481591
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651274
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832714
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027145
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235905
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460684
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703293
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965927
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2511
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567387
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913786
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.057338
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.030986
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.005997
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.982349
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.960026
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.939009
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.919282
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.900829
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.940013
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.923953
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.909135
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.258869
é(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.245935
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.234268
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.346442
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.33715
(416.09, 14.51, 246.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.87767
(416.09, 14.51, 246.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.86413
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 20.9458
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320583
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479489
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649043
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830348
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024582
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23315
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457726
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700106
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962472
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245406
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56049
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906199
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.03208
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.005831
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.98094
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.957388
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.935155
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.914224
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.894578
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.876204
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.915288
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.899296
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.884545
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.233212
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.220341
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.20873
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.36841
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.335118
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.56234
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.73743
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.06312
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318701
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477484
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646924
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82807
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022162
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230544
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454926
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69705
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959162
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240603
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553775
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898851
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.008187
€ (416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.982036
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.95724
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.933777
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.911629
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.89078
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.871212
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.852911
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.891898
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.875972
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.861283
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.208942
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.196126
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.18457
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.819545
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.048997
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.040325
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.033015
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.027067
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31693
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475616
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644902
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825928
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019859
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228086
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45223
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694174
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956049
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236014
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547271
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891711
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.985641
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.959583
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.934875
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.911497
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.889429
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.868658
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.849162
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.88693
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.869824
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.853962
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.839331
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.186038
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.173276
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.161769
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.927999
(416.09, 14.51, 246.24) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.80872
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.60384
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.5914
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.31136
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315258
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473819
ì(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643004
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823874
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017673
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225751
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449729
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691453
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9531
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231639
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540957
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884789
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.964424
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.938451
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.913826
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.890528
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.868536
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.847835
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.841899
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.866095
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.849051
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.833248
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.818672
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.164482
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.151771
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.225243
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.6257
(416.09, 14.51, 246.24) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 21.30663
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.8092
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 17.79648
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.44252
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313684
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472157
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641227
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821983
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015615
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223549
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447358
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688897
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950333
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227475
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534835
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878084
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255395
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67201
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.894078
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.870854
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.848933
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.923918
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.955316
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.863235
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.82956
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.813812
é(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.799287
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.144257
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.131593
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.321168
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.604383
(416.09, 14.51, 246.24) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.21807
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.02214
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.00911
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.57854
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31223
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470577
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639534
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820177
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013696
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221494
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445127
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686505
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94773
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223534
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528914
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871604
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248253
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664114
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109804
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.483857
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.249516
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.227844
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.20751
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.188495
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.170784
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.154364
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.139223
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.125347
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.112727
(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.420213
(416.09, 14.51, 246.24) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 16.6778
(416.09, 14.51, 246.24) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.65354
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.24298
(416.09, 14.51, 246.24) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 18.22963
(416.09, 14.51, 246.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.71956
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31085
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469118
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637988
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81852
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011916
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219545
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443065
(416.09, 14.51, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684278
