°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.917523
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.927952
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.197746
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498847
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.839825
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.2197
Ñ!(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.647625
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.155224
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.736393
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.448989
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32289
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45942
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0571
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89577
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57121
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.859842
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.960546
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.067269
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.180543
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.30097
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.42922
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.568936
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.718629
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.879217
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.051901
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.238068
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.443101
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.668035
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.913281
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181676
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.480666
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.81965
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.197186
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.6229
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.127071
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.704048
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.414947
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29279
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40043
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9293
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69647
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42513
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.854837
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.955253
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.061664
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.174599
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.294653
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422497
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.561068
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.71021
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.870186
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.042191
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.227599
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.431018
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654901
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898952
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.165983
à!(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.462892
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.79993
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.175185
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.598714
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099546
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.67244
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.381663
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26338
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.34283
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80872
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49232
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28348
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.849969
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.950107
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.056214
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.168818
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.288512
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.415961
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.553397
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702002
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.861383
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.032727
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.217397
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.419216
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.642073
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884963
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150665
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.445514
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.780657
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.153693
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.575064
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.07264
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.641559
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.349129
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23465
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28658
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69092
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27831
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14614
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.845337
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.945105
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.050919
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.163203
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.282546
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.409612
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.54592
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.694002
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.852805
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.023506
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.207459
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.407694
â!(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.629552
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.871308
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.135717
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.428528
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.761825
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132696
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551942
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.046345
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.612433
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.317337
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20659
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23167
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57579
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09154
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01302
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.841274
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.940249
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.045776
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.157751
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.276755
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.403449
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.538637
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.686212
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.84445
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.014528
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.197783
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.396447
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.617334
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857987
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121138
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411935
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.743434
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.112199
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529341
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.020655
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.58592
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.286276
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1792
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17807
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46328
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90977
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88401
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.837351
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.935538
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.040789
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.152462
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.271139
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.397473
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.532206
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.678628
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.836323
Ü!(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005791
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.18837
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.385607
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605419
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.844999
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.106926
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.395732
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.72548
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.092194
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.507261
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.995566
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.560014
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.255944
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.15246
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12576
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35332
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73283
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.75903
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.833569
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.931178
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.035955
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.147337
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.265695
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.391682
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.526033
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.671253
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.828416
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.997297
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.179218
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.37572
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593805
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.83234
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.093078
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.379916
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.707957
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.072675
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.485695
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.971071
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.534708
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.226326
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1264
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07472
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24584
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56056
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63798
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.829926
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.92733
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.031274
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.142375
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.260425
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.386075
ñ!(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.520058
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.664084
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.820732
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.98904
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.170325
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.366113
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.582488
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.820009
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.07959
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364481
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.690862
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053641
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.464638
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.947164
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.509996
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.197419
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08865
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02492
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15476
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37959
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52078
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.826423
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.923631
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.026746
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.137574
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.255327
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.380653
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514278
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657119
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.81327
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.981023
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.161691
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.356788
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.571468
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808004
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.066461
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349982
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.674196
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.035086
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.444087
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.923839
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.485873
(382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.172451
