¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.883001
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51852
î(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10193
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74961
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45171
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22114
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08631
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02113
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13186
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01135
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578157
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851305
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1517
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480203
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813546
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175596
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570154
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0074
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00575
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52727
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11159
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7604
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46922
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24074
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1084
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04391
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12886
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00807
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584391
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858025
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168102
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48562
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819421
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181985
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583743
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01636
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48595
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53671
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12139
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77124
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47994
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26037
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12978
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0671
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12682
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00578
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590599
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866367
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182358
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491045
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825303
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188388
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596605
ï(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02535
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49584
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5498
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13125
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78221
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4842
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26515
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14452
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09027
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12573
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00457
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596781
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88134
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187382
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496477
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831195
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.196147
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604847
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03438
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50738
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56303
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14117
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79327
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49141
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27008
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15009
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10492
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15807
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0196
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602935
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896251
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192413
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501917
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837096
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216685
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613113
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04343
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51762
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57645
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15119
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80443
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50196
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2752
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15589
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11999
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1857
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08099
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614442
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910461
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197449
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507363
î(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843001
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227078
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62141
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05252
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52792
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59001
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16128
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81568
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51278
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28049
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16189
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1354
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20179
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14394
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628071
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915136
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20249
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512815
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85796
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234705
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629731
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07009
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53828
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60371
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17147
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.827
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52382
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28597
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16807
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15118
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21845
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20841
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641628
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919813
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207534
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51827
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876616
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242352
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638077
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07957
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54868
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61756
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18585
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83842
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53514
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29165
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17446
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16729
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23557
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27444
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655114
à(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924494
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212584
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526661
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886164
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25002
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651767
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08908
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55914
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07687
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2013
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84994
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54665
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2975
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18106
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18359
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25327
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34201
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661386
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929176
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217634
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543667
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893231
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257708
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669202
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09864
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56964
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08847
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21693
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86152
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55848
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31068
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18785
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19132
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27147
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41122
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66574
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93386
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222685
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560631
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900317
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265412
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677974
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10824
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5802
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10012
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23269
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87322
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57055
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32416
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19483
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19929
Ü(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29019
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47137
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670095
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938544
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235315
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570683
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907417
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282243
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686785
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11788
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59079
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11182
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24865
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88499
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58281
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33789
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20203
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20749
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30942
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49337
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674448
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943227
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250798
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577245
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914533
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300362
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695629
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12757
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60144
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12553
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26476
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90213
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59536
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35193
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20943
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21592
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32917
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51599
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6788
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948956
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26623
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583817
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923629
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308502
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70451
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13729
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61213
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14287
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69907
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91874
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60821
