¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54726
Ú(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83787
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30495
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60412
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84689
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01053
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18041
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35681
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54384
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74605
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95645
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17556
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40384
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64183
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89006
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20919
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59137
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99566
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174784
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382316
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605302
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845494
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09885
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356998
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656531
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988275
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351372
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750417
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177495
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625733
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71731
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24962
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83897
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12897
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41922
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72557
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94578
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11386
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28838
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4696
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65792
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85368
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05726
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28006
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51389
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75772
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01219
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34744
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7391
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165631
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372494
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594739
Í(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834103
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091063
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348604
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644387
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975013
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33683
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734406
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173235
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19854
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7143
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25094
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69184
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95917
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24088
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53811
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85209
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04966
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22236
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4017
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58802
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78174
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98314
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19267
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41075
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63786
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87981
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14082
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49294
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157797
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362735
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584244
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822787
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080362
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340347
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632328
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961843
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322393
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718512
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155654
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19063
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71152
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25269
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53541
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79521
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06881
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35731
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66187
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98385
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15871
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33624
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5207
À(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7124
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91172
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11903
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33482
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55948
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79356
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03756
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30892
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150529
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353037
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573816
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811546
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068209
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332229
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62035
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948766
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30806
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702734
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138207
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17556
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70798
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14392
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38418
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63681
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90272
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18292
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47858
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79084
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09735
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27316
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45579
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64557
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84292
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0481
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2617
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48406
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71566
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.974
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25951
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143353
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3434
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563455
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800378
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056139
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324248
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608455
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935781
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29383
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687074
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681505
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1607
ä(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6915
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05307
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23799
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48379
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74234
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01467
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30183
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60492
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92534
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21244
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39331
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58128
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77669
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97985
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19133
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41146
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6577
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9289
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21268
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136275
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333829
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553165
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789288
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044153
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316404
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596649
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922894
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27971
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671536
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668241
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14608
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66616
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08769
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25848
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43641
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62175
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85226
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13129
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42568
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73669
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06568
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3332
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51942
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71299
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91427
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12369
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35869
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61666
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88634
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16845
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129287
É(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324322
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542947
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778275
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032253
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307138
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584928
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910103
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265696
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65612
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655181
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13166
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62744
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12369
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29575
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47491
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66164
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85633
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05948
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27155
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55491
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87422
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21219
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45995
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65176
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8512
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07572
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32137
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57797
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84622
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1268
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122396
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31488
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532798
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767341
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02044
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294337
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575444
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897409
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251792
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640826
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642322
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11744
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58932
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10262
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33451
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51501
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70313
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8993
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.104
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31772
(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54108
