¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.239174
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072884
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45308
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87206
ø(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324569
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85248
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.675399
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.641776
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.611245
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.587881
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.570411
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.559025
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.467473
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.455324
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.444612
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.43533
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897268
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.59173
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.343567
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.289558
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.288766
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.289358
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797739
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978991
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172895
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380826
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604223
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847153
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114707
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40518
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721631
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067547
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447215
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865833
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321365
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843116
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.702054
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.668299
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.637457
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.611881
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.593357
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.58442
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.497025
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.484835
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.474087
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.464775
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.908051
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.60619
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.82881
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.320728
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.318538
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.317739
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.318331
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428884
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977165
ç(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17095
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37872
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601965
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843422
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110715
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400836
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716844
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062349
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441511
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859509
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31828
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831086
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.735564
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.701382
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.669724
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.644068
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.625235
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.615916
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.52819
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.515957
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.505172
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.495827
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.918974
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.62085
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76346
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.351298
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.349099
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.348296
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.348887
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426869
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975419
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169063
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376716
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599805
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840159
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106798
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396585
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712224
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05724
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435896
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853336
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315337
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819307
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.773895
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.739525
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.708975
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.683987
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.665963
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.654032
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.560991
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.548714
Ü(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.537889
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.52851
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.930034
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.63571
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.876687
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.383473
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381264
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.380456
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.381047
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424923
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595228
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167284
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374785
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597764
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837942
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10297
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392441
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707693
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052322
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430498
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847314
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305582
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807723
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.814033
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.783584
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.755491
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.72937
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.712376
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.69952
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.59546
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.583136
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.572268
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.562852
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.941232
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.65075
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.420911
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.417282
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.415064
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.414248
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.41484
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423048
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593224
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775317
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372978
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595799
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835819
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099253
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388405
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703309
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047482
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425187
á(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841463
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295425
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796414
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3561
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98541
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.80394
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.779955
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.762869
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.747296
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.63162
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.619246
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.608335
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.598882
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.952568
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.66599
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.456396
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.452754
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.450522
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.449703
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.450294
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42124
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591293
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77325
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371268
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593983
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833834
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095631
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38445
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698991
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042757
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420023
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835751
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285437
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785292
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34369
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97138
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66293
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40834
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22888
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31082
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.669503
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.657079
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.646121
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.636627
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.964035
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.50477
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.493573
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.489912
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.48767
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.486845
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.487434
¸(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419505
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589439
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771263
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966237
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5922
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83196
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092118
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380616
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694831
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038244
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414971
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830205
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276873
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774475
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33155
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95768
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65953
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39439
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21592
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.4494
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.709142
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.696662
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.685658
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.676121
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.6148
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.669533
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.532474
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.528794
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.526541
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.525707
(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.526298
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417838
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587657
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769357
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964191
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590572
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830173
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08898
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376901
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690782
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033762
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410089
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824834
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270057
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763829
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31968
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94432
