¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28733
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12262
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08265
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80867
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78502
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.7493
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.37473
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.34539
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31887
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.13333
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9149
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.75293
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59646
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.44531
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.29931
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23844
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36656
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52266
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68424
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85151
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.02796
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507989
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900754
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348939
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857231
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449424
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16279
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54118
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9605
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57794
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30732
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13479
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87377
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.86662
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83079
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45463
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42521
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.39861
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46355
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.51595
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.96284
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80005
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64279
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49088
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36987
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52336
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68224
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84671
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01696
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51256
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905836
±(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355401
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864533
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458431
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17278
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54861
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0145
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6077
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49197
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18549
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93768
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.82195
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.78255
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.53799
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.50847
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.4818
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.05158
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.10339
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.15835
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.04376
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88271
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.72713
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.57275
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68555
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84734
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01482
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.1906
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516662
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910398
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361196
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871115
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466438
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18166
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55641
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0673
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63757
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6427
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23468
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92555
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.88865
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84753
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62487
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59526
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.56851
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.05496
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.03329
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01451
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.99859
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01123
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9725
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81332
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85333
«(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.01815
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.18878
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37312
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520289
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914433
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366323
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876974
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473438
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18942
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56457
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11882
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66755
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69842
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28233
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98735
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97887
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.93324
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.71536
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.68565
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65882
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.14769
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80561
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.10714
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.09119
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.07813
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.06792
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.06321
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.02689
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.19489
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37027
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.56204
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523443
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917943
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370774
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882105
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479429
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19606
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57309
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14992
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71243
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73878
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32842
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05862
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.09411
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.04986
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80953
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.77972
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.75281
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.24419
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81431
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.20353
¤(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.18756
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.17448
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.16427
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.15693
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.15245
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37776
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.56195
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.81924
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526121
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920922
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374553
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886501
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484406
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20157
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58197
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17725
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82355
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77738
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3729
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11718
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0576
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.38726
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.90747
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.87756
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.85056
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.34455
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.32271
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.30379
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84847
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.27469
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.26448
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.25715
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.2527
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.25113
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.39458
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.18302
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528322
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923371
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377657
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890165
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488364
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20594
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59122
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20466
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93374
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81421
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47684
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17424
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13485
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37789
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.34435
Ÿ(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.90384
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.05365
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.44886
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.42696
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.408
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.95027
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37885
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.36864
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.36133
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.35691
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.35538
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.35674
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.58716
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53017
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925288
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380075
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893089
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491299
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20918
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60083
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23214
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07331
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84923
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52186
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22975
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19807
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.64959
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.3838
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.51625
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.50019
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.48705
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.47685
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.46955
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.46517
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.46369
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.46512
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.51209
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53187
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926668
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381814
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895276
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493206
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21127
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6108
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25969
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25525
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88241
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56536
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28367
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25531
(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30667
”(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.89359
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.29542
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.27574
(380.67, 14.79, 268.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.25911
