¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹ (397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.137028
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18188
 (397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96421
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81178
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154035
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.046663
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.985435
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.874541
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.852649
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.83167
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.811587
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.792383
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.77404
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.756545
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.744411
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.237376
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.246177
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.721123
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.592877
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.572764
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.553882
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.565804
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.550347
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.535935
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.522558
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.511068
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.810747
(397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.01041
(397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.985631
(397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.962454
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83018
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45104
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17826
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96323
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81068
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159971
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.104906
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.042506
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.921432
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.899299
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.878088
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.857783
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.838366
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.819819
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.802127
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.785277
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.283013
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.292088
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.65362
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.632128
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.589421
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.57187
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.555389
ø(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.539962
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.52558
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.77
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.946471
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.133479
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.481421
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47863
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23643
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89783
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46664
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17709
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96492
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81255
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165963
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322574
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.101823
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.969994
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.947611
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.92616
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.905625
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.885985
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.867226
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.849331
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.832286
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.330195
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.339557
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.694574
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.672946
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.579961
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.562441
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.54599
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.530592
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.516237
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.87499
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.445224
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.661067
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.891011
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.300623
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29274
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96821
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54216
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17845
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96939
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1721
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329103
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.16349
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.100917
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.997651
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.975951
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.955175
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.935307
† (397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.916326
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.89822
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.880972
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.37898
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.388642
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.737141
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.71537
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.571515
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.554024
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.537601
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.522228
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.507897
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.851347
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.430831
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.118719
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.543501
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.83251
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.323655
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04142
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62076
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24621
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9766
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178338
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335729
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.227616
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.163744
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.049486
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.027527
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.006502
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.986393
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.967185
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.94886
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.931402
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.429422
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.439398
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38707
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.75944
(397.81, 14.26, 245.06) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.738795
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.546614
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.530212
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.514863
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.500554
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.487273
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.403574
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.08616
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.908857
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.660145
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.03357
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11747
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70248
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33424
€ (397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71655
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71925
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184664
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342456
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.294321
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.229085
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.103189
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.080961
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.059678
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.039321
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.019874
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.00132
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.983644
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.988071
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.491888
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.51774
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862216
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379089
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871118
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.539821
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.508492
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.494202
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.480938
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.468693
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.679067
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.870197
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.871628
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47543
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19649
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78734
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09306
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09211
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09475
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191082
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349336
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516724
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.297058
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.158837
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.136329
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.114777
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.094162
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.074468
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.055676
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.037773
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.020742
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.546177
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.5577
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907548
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429975
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.640157
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.437497
ş(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.421548
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.407053
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.800836
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.760912
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.722547
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.68569
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.14273
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54105
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27847
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06826
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50277
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50186
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50446
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197606
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356308
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524705
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.3678
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.302092
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.193713
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.171882
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.150999
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.131047
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.112009
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.093869
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.076613
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.602334
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.61423
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953603
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481731
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.370996
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.213077
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.197513
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.18337
(397.81, 14.26, 245.06) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.06913
(397.81, 14.26, 245.06) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.58424
(397.81, 14.26, 245.06) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.42746
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.701812
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.647432
(397.81, 14.26, 245.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.595075
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36355
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94835
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94405
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94318
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94572
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204251
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363363
(397.81, 14.26, 245.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532875
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.441447
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.374218
(397.81, 14.26, 245.06) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.253199
