¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(333.30, 7.43, 363.47) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53294
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431639
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664272
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915703
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195236
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497714
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824261
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181822
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591292
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047505
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544411
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13529
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78369
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.461
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25716
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11312
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3532
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85634
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49443
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48857
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.19303
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17172
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.15316
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.13734
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.12426
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11389
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10624
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10129
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09905
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09951
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014975
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216144
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432227
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664906
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91613
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195701
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498016
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824592
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182186
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590713
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046201
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542953
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13159
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77845
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45972
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25906
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13227
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3655
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84319
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47857
ï(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46904
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.16343
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.14216
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.12363
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10784
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09478
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.08444
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0768
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07187
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.06963
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07009
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015516
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216724
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432851
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665576
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916846
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196181
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498357
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824964
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182595
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590094
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044917
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541522
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12775
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7732
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45876
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26101
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15138
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37771
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83018
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46288
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44979
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.13663
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11539
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0969
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.08113
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0681
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05777
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05015
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04522
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.043
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04346
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016086
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217335
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433507
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666286
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917612
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196679
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498734
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825376
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183046
é(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589435
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043657
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540115
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12379
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76796
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45811
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26301
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17043
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38984
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81736
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44739
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43079
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11262
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0914
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07294
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0572
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04418
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03387
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.02626
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.02135
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01912
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01959
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016685
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21798
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4342
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667033
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918418
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197197
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499147
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825827
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183541
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588737
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042422
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538739
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1197
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76272
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45777
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26505
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18944
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40189
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80467
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43213
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41203
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.09136
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07018
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05173
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03602
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.02301
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01272
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00512
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00021
¼(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99799
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99846
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017316
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218656
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434927
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667816
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919266
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197731
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499597
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826319
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184079
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588002
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04121
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537386
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11547
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75748
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45774
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26713
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20839
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41386
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7922
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4171
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39357
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07285
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05169
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03327
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01757
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00458
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9943
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.98671
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.98181
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9796
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.98007
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017977
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219363
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435689
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668636
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920153
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198283
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500083
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826846
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18466
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587226
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040021
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536059
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11112
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75224
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45802
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26926
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22729
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40275
ö(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77989
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40225
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37534
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.05708
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03593
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01753
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00185
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.98887
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9786
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97102
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96613
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96392
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96439
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018666
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220105
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436485
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669495
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921082
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198853
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500603
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827416
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185287
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586411
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038858
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53476
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10664
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74701
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45862
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27143
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47374
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39374
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76772
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38762
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35738
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.04402
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0229
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.00451
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.98884
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97587
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96561
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95804
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95315
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95094
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95142
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019387
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220876
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437316
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670391
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922049
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19944
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50116
Û(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828026
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185953
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585558
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037717
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533487
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10203
