¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(437.18, 15.13, 251.20) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.18838
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04661
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03141
¤(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00128
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10034
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36472
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79728
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39388
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75857
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23588
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791371
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993245
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210659
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445462
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169655
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467867
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793188
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149418
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539066
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96175
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429941
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952728
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56044
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24897
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04217
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02036
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98274
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04613
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22533
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67859
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16261
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49226
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8675
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790932
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992773
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21015
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895391
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169699
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467937
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793242
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149455
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536005
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95837
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426209
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947122
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55211
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23948
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03765
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00912
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96464
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98835
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10337
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56197
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00161
–(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99493
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61086
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790493
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9923
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20964
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895394
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169724
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467929
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793256
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149504
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532999
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955034
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422479
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942994
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54376
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22999
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.033
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99765
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94697
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88478
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98369
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44741
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8376
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51925
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36116
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790051
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991826
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209129
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895393
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16973
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467968
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79327
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147354
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52998
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9517
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418767
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938834
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53537
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22046
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02823
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98596
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92971
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76775
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86628
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33273
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67486
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14832
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11826
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78961
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991351
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208616
®(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895397
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169724
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467959
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793278
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144605
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526955
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948363
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415075
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934733
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52698
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21528
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0234
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97404
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91289
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67387
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75106
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17527
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51588
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88271
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83488
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15868
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789168
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990874
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642248
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895403
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169727
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467965
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793274
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141922
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523963
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94509
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411416
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930613
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51854
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21095
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01842
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96197
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89648
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58885
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63805
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02083
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3606
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71423
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28411
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81084
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788725
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990398
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642214
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895386
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169718
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467951
¯(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79325
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139191
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52099
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941769
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407759
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926539
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51007
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20657
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01337
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94963
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86481
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50574
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52714
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8694
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20891
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54992
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87627
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47575
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06201
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788281
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989921
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642197
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895349
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169687
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467907
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793224
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136503
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518058
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938522
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40414
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922504
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50301
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20206
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00819
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94143
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79076
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42453
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41076
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71138
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06072
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38966
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4853
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15297
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72273
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787838
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407869
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642166
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895338
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169649
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467871
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793178
²(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134577
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515089
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935281
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400536
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918485
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50025
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19748
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00296
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9353
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71837
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34525
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28014
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55068
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89255
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23327
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94072
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64618
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39592
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9813
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787394
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407853
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64213
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895285
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169592
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467808
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793144
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134113
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512196
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932055
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396961
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914466
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50017
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19282
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99758
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92905
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64761
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26776
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15208
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39362
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72216
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08073
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70386
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19969
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89757
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65033
(437.18, 15.13, 251.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78695
