¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿ (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.039105
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870492
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130751
Í (431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381791
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629332
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895287
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181726
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493111
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857307
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25561
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692986
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.83915
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.817456
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.173901
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.156282
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.139811
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.124479
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.110271
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.148801
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.136724
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.125746
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.115864
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.107069
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.099354
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.092713
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.087142
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.082636
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.079192
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.076807
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185205
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392515
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615256
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855093
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114119
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346597
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591602
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854772
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138085
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443901
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795479
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187929
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61854
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.828783
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.807123
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.210002
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.229518
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.250222
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.272134
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.100893
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.087821
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.678179
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.116364
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.1065
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.09772
Á (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.090021
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.086487
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.080925
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.076427
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.07299
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.070611
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172888
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379322
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601051
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839781
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085475
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311918
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554497
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814893
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095157
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397548
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734707
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121475
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.287612
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.266309
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.246209
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.227296
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.209554
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.740693
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.724079
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.834719
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.079551
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.067598
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.056736
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.10132
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.092551
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.08486
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.078242
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.07269
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.068202
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.064772
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.0624
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160694
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366216
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586956
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824617
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053567
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277825
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517963
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775693
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05295
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352029
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67554
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.302675
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.280179
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.258902
î (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.238826
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.219935
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.202216
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.185652
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.170233
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 8.074502
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 8.773013
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.060421
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.049573
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.03981
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 8.131713
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.277807
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.320006
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.363805
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.40924
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.456362
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.505217
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148534
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353224
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572944
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809558
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022144
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244246
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482028
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737143
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011499
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.345
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.320036
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.296329
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.273856
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.2526
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.232544
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.213673
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.195971
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.179425
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.164022
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.14975
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 8.740146
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80343
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12479
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.033728
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.025048
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.044941
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.038367
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.032853
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.028396
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.026833
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.030413
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136488
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340258
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559071
ø (431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785231
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991235
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211256
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446689
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699219
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.365936
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.339719
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.314778
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.29109
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.268635
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.247397
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.227358
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.208504
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.190817
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.174286
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.158896
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.144637
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.95692
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.945183
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.934519
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.924919
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.916376
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.039918
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.033349
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.027842
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.02339
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.021587
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.025163
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124546
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327448
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545272
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756695
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960784
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178746
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411915
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661923
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.361753
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.335553
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.310627
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.108573
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.086683
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.065979
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.046443
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.028062
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.010821
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.994705
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.979702
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.965802
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.952992
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.941262
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.930606
ë (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.921014
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.912478
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.035952
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.02939
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.023887
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.019439
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.017398
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.020969
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112651
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314679
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531587
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728588
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930842
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146788
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377705
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625257
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.358681
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.332495
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.307581
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.105612
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.083734
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.063038
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.043513
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.025141
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.007908
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.991801
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.976804
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.962912
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.950109
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.938385
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.927736
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.918149
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 6.909618
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.033042
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.026483
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.020984
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.016541
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.014259
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.017828
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100816
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302058
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519192
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725878
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922482
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132044
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355778
(431.85, 14.35, 327.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595212
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.356723
(431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.330544
