¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750509
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17996
Æ(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06329
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04644
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08577
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52361
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31162
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71394
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240214
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.358552
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.484375
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.618387
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76053
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.911939
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074078
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248096
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435315
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637259
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313782
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57103
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851147
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157377
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493442
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863815
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273991
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73069
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238618
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798902
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4332
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18542
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06968
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03312
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01534
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43399
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33755
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.24156
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.359981
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.485892
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.620004
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.762559
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914107
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0764
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250588
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437996
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640152
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317893
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575454
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856009
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162685
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49925
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870217
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281131
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738689
Î(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240893
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801483
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43612
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1916
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07794
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07951
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94692
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36339
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34831
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243015
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.361525
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.487534
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.621751
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.764733
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916429
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078886
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253258
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44087
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084589
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322222
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580192
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86116
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16832
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505409
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877035
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288675
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744724
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243721
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804661
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43973
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19859
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22053
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12752
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93316
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37192
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20724
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.244577
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.363183
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.489297
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.623629
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766982
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918906
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081539
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256105
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443933
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088838
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32679
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585142
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866557
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174228
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51195
Õ(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884223
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296643
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747725
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247067
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808455
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44401
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20632
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.367
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17728
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98923
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3814
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63845
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.24625
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.364959
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.491185
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625639
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769127
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.921538
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084359
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259133
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873067
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093264
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331598
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590372
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872276
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180487
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518778
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891805
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303856
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751221
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250997
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812819
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44899
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21477
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50208
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22871
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04725
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39183
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0914
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248031
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.366849
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.493193
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.627779
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.771411
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924325
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087344
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262338
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877368
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097923
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336649
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595856
Û(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878256
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187005
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526003
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899754
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307391
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755177
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255404
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817794
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45679
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33638
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54951
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28188
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01722
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17687
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.249921
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368855
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.495327
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63005
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.773835
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.927269
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.090497
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677256
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881909
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102819
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341963
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601634
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884507
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1939
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533533
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907956
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311375
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759584
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260345
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82342
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46538
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46328
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59849
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33684
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92998
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85019
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.25192
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.370976
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.497582
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.632453
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776399
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930336
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093815
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681647
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886672
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107963
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347516
Ş(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607633
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891088
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201096
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541446
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911932
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315803
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764502
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265858
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829613
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47465
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59336
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64909
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35146
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84552
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53744
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254028
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.373213
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.499961
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634987
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779102
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933228
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0973
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68626
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891595
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113272
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353279
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613923
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897937
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20857
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549689
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916312
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320625
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769922
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271929
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836432
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57486
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72671
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70125
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27547
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76378
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29155
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.256244
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.375566
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.502462
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637651
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.781947
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.93627
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499964
(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691031
