¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.566032
¬(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.089609
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889719
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42958
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0094
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.51321
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.50073
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.48999
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.54664
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.53018
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.51549
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.50256
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.49136
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.4819
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.031089
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46815
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46385
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46127
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46039
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46123
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46378
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219567
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435489
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667981
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899428
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.111379
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.091665
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.073114
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.05571
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.03944
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.024289
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.0214
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.044889
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.04509
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.028597
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.013224
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.998961
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.985798
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.973722
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.962726
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.9528
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.943938
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.936131
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.929376
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.923666
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.918998
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.915367
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.912772
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.911209
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.910679
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.91118
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.912713
 (408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222285
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438424
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671166
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898142
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.062962
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.04334
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.024872
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.007543
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.991341
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.976252
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.978284
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.050074
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.036502
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.01727
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.999185
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.982232
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.966398
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.951673
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.938041
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.925495
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.914024
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.903621
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.894276
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.885983
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.878734
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.872526
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.867353
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.863212
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.862533
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.863026
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.864544
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148544
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359687
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586891
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83195
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097058
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384723
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697911
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040068
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415388
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824238
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278404
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783447
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28914
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72921
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2727
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87607
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53152
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14149
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96962
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2812
†(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00539
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2568
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51837
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79075
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0744
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29172
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38444
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48839
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61473
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74563
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88121
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145771
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356713
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583655
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828479
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093313
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380661
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69345
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035206
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410033
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822329
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276346
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781134
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31799
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77224
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32035
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92907
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57571
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19015
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79311
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30533
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13958
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39518
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66118
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93815
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22672
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31822
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41119
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50787
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60843
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73817
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87364
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143003
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353753
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580471
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825034
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089572
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376583
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689024
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030373
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40471
†(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817045
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273372
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778833
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34312
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81602
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3688
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98302
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62095
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24003
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61827
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33415
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27817
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53813
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80871
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0905
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25779
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34744
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44073
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53778
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63859
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74337
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86892
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140272
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35077
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577273
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821586
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085843
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372564
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684611
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025517
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399385
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811191
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266877
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773834
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3406
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86051
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41807
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03791
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66727
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29114
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44514
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37127
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42132
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68579
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96116
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20307
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28947
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37945
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47308
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57046
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67165
‡(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7768
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88598
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137524
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347864
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574116
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818189
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082151
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368505
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680236
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020724
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394122
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805369
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260405
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766626
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33298
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88428
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46819
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09374
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71472
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34346
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26917
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40872
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56912
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83831
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11864
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23718
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32392
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41428
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50829
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60605
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70763
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81317
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9228
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134814
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344934
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570982
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814793
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078463
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364526
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675871
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015965
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388891
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799588
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254036
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75948
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32494
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86899
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46372
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12912
(408.42, 7.41, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76326
