¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43589
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58609
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957289
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367994
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82682
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359184
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96133
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64756
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41805
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28826
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30421
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50565
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95026
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.02806
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.00889
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.49382
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.4897
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.09513
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.99525
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.25184
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.12077
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.28798
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.00143
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.76379
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.62281
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77696
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031217
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346057
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661102
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942626
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250126
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587312
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958637
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369491
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827095
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359495
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961679
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64796
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42085
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29151
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30802
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51019
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95445
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03676
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.87966
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70023
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.30769
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.32987
Ø(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.73522
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.32949
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.1976
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.36513
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.08341
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.79264
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.99605
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.68452
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771427
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024029
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338065
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661971
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943572
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251163
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588452
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959897
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370888
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828023
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359617
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961815
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64811
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42346
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29454
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31159
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51443
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0882
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.57012
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.80475
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 20.82473
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.01267
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.08502
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.81744
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.41125
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.27848
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.86726
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.93413
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.23318
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.55589
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.74976
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76589
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016523
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32972
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662777
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944451
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252125
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589509
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961064
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372183
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829467
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359551
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96174
ô(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64803
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42588
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29735
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31489
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51837
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.72439
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.74603
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.55626
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.85551
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.15067
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.87237
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.92962
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.02835
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.99125
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.24605
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.52389
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.93165
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.4342
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.81857
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76035
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008702
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32103
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663519
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945261
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25301
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590484
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962138
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373376
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830799
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359297
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961455
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6477
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42811
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29995
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31793
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.522
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.08113
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.73969
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.15093
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.13591
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.05712
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.26636
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.22495
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.35512
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.6045
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.89503
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.34612
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.81967
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 23.62798
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89103
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75481
É(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000574
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311997
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658563
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946001
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253822
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591375
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963123
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374469
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832017
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358859
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960957
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64713
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43015
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30232
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32072
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55319
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.25279
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.73708
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.72029
(338.29, 7.13, 315.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.09752
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.5276
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.54828
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.7727
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.00524
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.36983
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.79603
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 22.3621
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.96774
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 24.03642
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.96716
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749269
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992137
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302623
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648092
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946672
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254557
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592182
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964014
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375458
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83312
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358231
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960247
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64632
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43201
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30447
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32325
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55643
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10623
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04352
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.89221
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.84578
Ö(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.01781
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.22742
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.48989
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.87519
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.27849
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.95631
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.38549
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.2635
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.25138
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.04704
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743728
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983401
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292919
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63725
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947275
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255216
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592906
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964815
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376346
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834111
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357417
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.959327
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64527
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43367
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3064
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32551
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55931
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10973
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04246
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.33084
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.52013
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.71614
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.04331
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.40873
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.88144
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.57078
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.24421
(338.29, 7.13, 315.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.13055
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738188
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974366
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282884
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626044
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947809
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255799
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593548
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965523
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377131
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834987
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356416
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958198
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64397
»(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43301
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3081
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32752
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56186
(338.29, 7.13, 315.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 16.72642
(338.29, 7.13, 315.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 16.70337
(338.29, 7.13, 315.47) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 16.84472
(338.29, 7.13, 315.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.28897
