¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.914228
ù(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.054531
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.35845
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530457
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111133
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320528
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549269
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800248
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.665043
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.642106
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.971894
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.949671
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.928495
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.777564
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.758853
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.741117
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.98434
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.291516
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.287164
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.283756
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.281288
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.000678
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.962968
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.955304
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.948547
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.942692
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.937732
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.933667
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.930491
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.928204
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.926803
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.926286
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.926655
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364853
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537307
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118414
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328388
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5582
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809895
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.706545
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.683412
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678114
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.993169
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.971809
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.819748
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.800872
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.782979
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.990893
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.336116
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.331791
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.328415
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.325987
ı(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.048522
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.977693
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.909374
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.843462
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.820558
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.815711
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.811737
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.808637
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.806406
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.805042
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.804545
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.804914
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371322
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929735
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125838
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336335
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56719
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819479
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.749538
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.726201
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686932
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.038227
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.016677
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.996171
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.844398
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.826342
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.997621
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.382298
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.378
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.374659
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.372272
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.098145
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.026222
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.956854
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.889935
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.825361
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.763039
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.702879
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.69252
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.690341
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.689014
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.688535
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.688906
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377861
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936745
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133327
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344348
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57628
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826481
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.794066
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.770518
‘ (396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695896
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.057856
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.063146
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.042451
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.889476
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.871251
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.004523
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.357295
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.425837
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.422534
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.420191
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.418809
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.076539
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.006074
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.938102
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.872518
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.809223
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.748127
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.689145
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.632191
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.578352
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.577892
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.578262
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384463
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943794
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140879
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352488
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585435
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833537
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.840183
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.816414
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.804526
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.113914
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.11127
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.090378
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.936158
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.917756
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.033908
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.365249
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.475357
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.472093
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.469798
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.468469
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.128709
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.057099
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.988028
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.921386
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.857077
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.795004
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.735081
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.677224
† (396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.621352
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.567392
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.515274
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766482
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950938
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148533
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360727
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593767
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840735
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.887938
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.863942
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.841009
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.171962
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.146249
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.140006
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.984496
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.965912
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.082976
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.415698
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.402251
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.389812
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.378373
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.367921
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.182798
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.10999
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.039769
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.972024
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.906655
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.843563
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.782659
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.723856
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.667075
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.612238
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.559276
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773217
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958185
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156286
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369044
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600483
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847997
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115877
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.913155
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.889995
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069983
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.206099
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.181381
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.034545
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.015772
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.078963
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.300201
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.287012
ƒ (396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.274811
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.263592
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.253343
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.238877
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.164818
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.093394
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.024495
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.958018
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.89386
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.831932
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.772143
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.714413
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.658661
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.604816
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77944
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965087
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163985
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377469
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607345
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855381
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123898
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.964112
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.940716
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080351
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.262059
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.243795
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.086365
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.067395
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.086637
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.189702
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.176758
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.164784
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.153776
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.143722
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.297016
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.221647
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.148968
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.078864
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.011227
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.945958
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.882959
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.822141
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.763419
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.706712
(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.651947
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782973
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968828
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16802
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38321
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614264
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862861
