¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27965
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981586
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42021
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914412
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510039
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00903
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32824
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76938
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26937
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57979
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54795
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04826
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97166
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93156
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.68649
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.65639
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.62902
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.66855
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.11771
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96273
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.81301
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.66838
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.52868
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59395
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.70437
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.81886
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93753
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.06051
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.18792
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991384
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431008
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927315
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525567
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0144
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33399
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79561
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29819
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73046
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60445
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07425
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.01542
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97135
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.74896
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.71879
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.69136
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.353
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19204
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.03655
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.67284
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.74125
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.6011
¼(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.63754
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.74854
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.86364
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98294
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.10656
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23464
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000602
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441186
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939474
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540139
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02008
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34005
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82192
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32711
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90382
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66721
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.13472
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07236
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02315
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.81451
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.78427
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.75678
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.45223
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28972
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.13273
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98107
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.83457
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.69305
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.68386
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.7955
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91124
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.0312
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15552
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28431
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009234
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450737
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951056
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553754
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02606
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34645
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84831
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35613
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07754
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7439
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21233
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15273
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.10615
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.88321
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.85289
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.82533
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.99678
¹(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.39143
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23287
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07968
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93171
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.78877
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.73295
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.84525
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96169
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08236
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.20741
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33696
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017278
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459654
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962104
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566389
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03235
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35316
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87478
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38524
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2514
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79743
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34123
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24675
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.20417
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.95511
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.92471
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89708
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.14767
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49728
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33706
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.18229
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.03278
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.88835
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.78486
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89787
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.01503
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14976
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30826
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47234
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024726
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467933
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972288
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578039
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03894
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36021
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90133
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43072
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39273
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8496
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40531
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.44321
Ç(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40641
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.03026
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99978
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97207
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.29883
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.63892
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47355
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31381
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15948
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.0104
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.8664
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99692
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14742
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30322
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.4645
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.63265
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031575
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47557
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981606
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588704
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04583
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36758
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92794
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54144
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45211
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90037
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46817
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41071
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36771
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.10874
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07817
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.05039
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.00008
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.05352
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08407
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.07352
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.06568
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23573
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.08751
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15018
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30339
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46198
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62616
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80235
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03782
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482556
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990045
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598006
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05303
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37527
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95462
Â(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67284
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49653
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9497
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52519
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46863
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.42546
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19061
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15994
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.13209
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61552
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.59258
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.57247
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.56722
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62593
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.4697
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31699
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30869
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46472
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62624
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.79375
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043457
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48889
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997603
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606304
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06053
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38329
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98136
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84939
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53934
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99755
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57027
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.54055
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.49346
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.27593
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24517
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21724
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.70299
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.67999
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.65985
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64251
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.628
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.6767
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.55532
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.47264
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.63161
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.79618
(380.63, 14.76, 269.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97195
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048484
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494571
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004274
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61363
º(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06834
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39164
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00816
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02581
