¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(443.38, 14.27, 268.39) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 16.69813
Û(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44661
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2155
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30529
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59152
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13475
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02017
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70692
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76421
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090534
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310517
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547999
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805111
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08432
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388773
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721776
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089452
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493042
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940366
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449155
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0158
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66172
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39713
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14702
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23642
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5096
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03565
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89796
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74143
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51789
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076197
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295059
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531288
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786991
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064609
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367256
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698194
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06368
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464505
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908829
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414502
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976768
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61812
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34793
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07893
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16795
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4282
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93733
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77685
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77667
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27534
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0619
À(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279649
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51463
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76893
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044969
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345821
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674711
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037991
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436104
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878177
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380017
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937943
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57477
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.299
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13354
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09991
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34741
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83984
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65686
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81274
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03655
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047647
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264287
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49803
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750937
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025405
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324474
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65133
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012412
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407842
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847635
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345704
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899716
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53165
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25036
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07734
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02945
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26715
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74309
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.538
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84958
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81685
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033436
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248976
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481487
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733011
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005918
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303218
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628055
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986955
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379724
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817204
É(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311571
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862056
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48879
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20201
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02152
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95084
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1875
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64714
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42026
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7756
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62397
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019274
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233716
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465005
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715153
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986511
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282053
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604887
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961622
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351751
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786887
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277616
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824561
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44618
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15396
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96607
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93533
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10839
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55204
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30365
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60856
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43363
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005159
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218514
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448586
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697369
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967186
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260983
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58183
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936417
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323932
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75669
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24385
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787244
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40383
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10621
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91101
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87169
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02992
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45769
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18819
¼(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43542
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24582
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991095
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203368
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432233
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67966
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947947
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24001
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558885
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91134
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296264
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726618
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210269
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750102
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36174
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05877
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85686
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80847
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92899
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36416
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07386
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26464
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06045
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977082
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188281
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415945
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662024
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928791
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219137
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536054
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886371
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268748
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696671
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17688
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713144
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31991
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01163
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80312
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74569
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85424
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27147
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96065
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0961
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87938
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963135
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173255
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399727
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644468
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90973
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198367
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513345
´(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86152
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241394
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666859
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143689
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676377
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27836
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96481
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74975
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68334
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78008
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1796
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84862
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92987
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71123
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94927
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158294
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383582
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626993
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890761
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177703
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490823
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836801
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214199
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637179
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110696
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639803
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23708
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91831
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69672
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62143
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70652
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99919
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73768
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7668
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53215
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935466
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143395
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367506
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609603
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871888
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157144
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468429
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812211
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187168
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60764
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077905
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603423
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19608
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87213
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64406
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55996
·(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63355
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91131
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62792
(443.38, 14.27, 268.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63035
