¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(328.25, 7.54, 367.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05896
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612475
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799816
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001019
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217475
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450498
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703057
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977283
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279896
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61541
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982298
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393344
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842676
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33937
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889744
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53087
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28486
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28658
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09777
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2989
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72645
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45091
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09554
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07412
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05514
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0386
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02449
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.01279
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00349
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99659
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99208
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98997
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610841
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798062
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999134
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215341
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448222
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700591
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974572
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277211
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612462
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978698
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38935
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83725
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333301
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882485
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52343
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.275
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14753
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07656
ÿ(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27387
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69654
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02835
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00462
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98335
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96451
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94809
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93407
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.92247
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.91324
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.90641
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.90195
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89987
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609236
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796341
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997284
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213249
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445989
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698169
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971869
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274555
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609546
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975126
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385391
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831894
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327043
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875337
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51603
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26519
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13462
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0556
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24916
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66697
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94067
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.9171
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89596
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.87724
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86094
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84703
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8355
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.82636
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81958
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81517
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81312
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607665
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794654
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995472
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2112
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443799
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695797
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969221
æ(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271933
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606668
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971589
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381468
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826614
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320769
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8683
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50866
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25542
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12178
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03491
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22474
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63772
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8563
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83288
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81187
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79328
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77708
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76327
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75183
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74275
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73603
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73167
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72965
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606121
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993692
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209193
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441654
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693471
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966627
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269342
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603825
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96808
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37758
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821409
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314599
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861378
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50133
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2457
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10899
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01444
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20065
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60889
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77517
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75188
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73101
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71253
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69644
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68272
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67136
Î(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66235
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65569
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65137
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64938
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604611
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791379
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991951
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20723
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439552
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691195
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96409
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266784
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601016
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964605
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373727
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816277
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308529
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854569
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49405
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23603
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09627
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99418
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17679
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58042
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6972
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67405
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6533
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63493
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61894
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.60531
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59403
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58508
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57847
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57419
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57224
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603131
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789793
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990244
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205308
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437494
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688965
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961605
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264258
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598244
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961164
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369912
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81122
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302563
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847873
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4868
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22641
ÿ(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0836
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97423
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15326
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55229
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62233
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.5993
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57867
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56041
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.54452
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53097
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.51976
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.51088
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50432
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50008
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49815
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601683
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788241
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988576
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203433
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435483
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686784
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959178
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261765
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595507
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957757
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366133
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806239
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2967
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.841295
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4796
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21684
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07101
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95452
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13003
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52452
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.55048
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.52758
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50706
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.48891
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4731
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.45963
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44849
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43967
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43316
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42896
(328.25, 7.54, 367.64) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42706
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600266
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786722
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986944
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2016
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433514
Þ(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684652
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956807
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259305
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592808
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954381
